#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
117.65	0.419	26.83	22.29	24.80	23.49	19.36	-10000	1	-4.25	0.600	-1.52	-50.51	-100.00	-5.77	-10000	-10000	fr
60.15	0.642	25.00	19.78	23.32	18.83	18.24	-10000	1	-0.59	0.398	-2.07	-48.07	-100.00	-2.66	-10000	-10000	fr
132.23	0.660	25.73	21.76	23.25	20.39	20.18	-10000	1	-0.66	0.502	0.01	-49.81	-100.00	-0.66	-10000	-10000	fr
136.75	0.834	28.22	26.33	23.59	21.23	25.15	132.18	12	4.80	0.546	-2.97	-50.57	-100.00	1.83	48.18	-10000	fr
139.13	0.885	31.10	29.78	25.18	25.86	28.47	137.87	12	7.78	0.654	-5.66	-50.66	-100.00	2.12	48.91	-10000	fr
140.35	0.896	33.00	31.90	26.48	27.66	30.70	140.28	12	6.21	0.548	-6.42	-44.22	-100.00	-0.22	49.21	-10000	fr
141.59	0.871	33.63	32.20	28.07	28.57	30.92	141.59	13	8.04	0.568	-7.96	-44.26	0.40	0.08	49.37	-3.50	fr
139.13	0.858	34.50	32.76	29.66	30.36	31.45	140.28	13	6.61	0.697	-9.08	-48.47	-100.00	-2.47	49.21	-11.60	fr
137.93	0.826	32.57	31.61	25.52	26.69	30.61	137.87	12	10.36	0.617	-9.40	-48.07	-100.00	0.96	48.91	-11.47	fr
135.59	0.804	29.48	28.63	21.64	21.51	27.90	132.18	12	11.28	0.513	-7.01	-49.07	-100.00	4.27	48.18	-17.28	
134.45	0.797	28.96	28.03	21.64	22.52	26.97	135.58	12	11.59	0.433	-5.01	-45.42	-100.00	6.58	48.62	-23.03	
136.75	0.906	31.36	30.49	23.74	21.04	30.38	137.87	12	12.50	0.590	-8.49	-52.53	-100.00	4.01	48.91	-32.32	
133.33	0.727	33.58	32.94	24.85	26.30	32.30	132.18	12	11.55	0.692	-11.26	-52.24	-100.00	0.29	48.18	-50.91	
128.00	0.549	35.42	34.72	27.08	28.91	34.05	127.97	13	6.25	0.728	-8.67	-51.79	-100.00	-2.42	47.62	-67.70	
123.08	0.498	36.95	35.88	30.30	35.71	29.92	123.04	12	6.16	0.667	-13.83	-41.48	0.20	-7.66	46.94	-70.36	
116.79	0.618	36.09	34.79	30.22	29.27	34.69	115.94	12	6.14	0.589	-11.71	-44.26	-100.00	-5.58	45.91	-70.67	
111.89	0.584	34.50	33.33	28.19	32.48	29.39	111.86	12	6.16	0.618	-13.35	-42.32	0.31	-7.19	45.29	-10000	
109.59	0.513	34.51	32.59	30.01	30.33	31.29	109.56	13	4.76	0.712	-11.09	-49.38	0.60	-6.33	44.93	-10000	fr
109.59	0.391	31.63	29.43	27.55	30.71	-10000	-10000	0	3.18	0.700	-7.79	-48.29	0.59	-4.61	-10000	-10000	fr
48.05	0.712	24.43	21.72	20.93	22.64	-10000	-10000	1	7.82	0.584	-0.28	-50.68	0.42	-0.26	-10000	-10000	fr
-10000	-10000	21.09	16.19	18.74	17.61	-10000	-10000	1	3.09	0.553	3.80	-54.46	-100.00	2.52	-10000	-10000	fr
51.12	0.919	19.12	14.07	17.25	14.55	9.45	-10000	1	4.77	0.521	7.01	-56.32	-100.00	4.77	-10000	-10000	fr
49.38	0.635	19.55	13.68	17.92	13.88	10.12	-10000	1	4.98	0.551	7.68	-58.12	-100.00	4.98	-10000	-10000	
50.16	0.691	19.87	13.90	18.40	15.67	-10000	-10000	1	0.93	0.573	5.32	-57.20	-100.00	0.93	-10000	-10000	
50.63	0.952	19.93	13.50	18.58	13.74	9.53	-10000	1	4.67	0.660	7.15	-63.09	-100.00	4.67	-10000	-10000	
50.31	0.626	24.07	13.86	23.50	15.63	-10000	-10000	1	3.54	0.394	5.08	-51.16	-100.00	3.54	-10000	-10000	
51.12	0.659	35.57	33.21	31.79	33.27	10.85	-10000	0	16.75	0.744	-5.20	-48.49	-100.00	-1.94	-10000	-10000	
-10000	-10000	42.98	40.84	38.88	40.88	13.82	-10000	0	22.01	0.757	-15.73	-41.78	-100.00	-9.88	-10000	-10000	
49.54	0.617	41.54	35.34	40.35	35.41	-10000	-10000	0	18.43	0.641	-10.25	-40.47	-100.00	-4.66	-10000	-10000	
161.62	0.293	44.49	34.68	44.01	34.87	-10000	-10000	0	11.50	0.688	-5.04	-43.45	-100.00	-6.30	-10000	-10000	
-10000	-10000	44.31	37.02	43.41	37.40	-10000	-10000	0	6.18	0.678	-10.16	-40.37	-100.00	-12.29	-10000	-10000	
49.23	1.018	44.27	37.57	43.23	38.25	-10000	-10000	0	0.27	0.473	-14.76	-30.96	-100.00	-21.09	-10000	-10000	
-10000	-10000	44.16	38.76	42.68	39.13	-10000	-10000	0	4.59	0.579	-6.40	-33.98	-100.00	-18.92	-10000	-10000	
49.69	0.957	43.05	38.18	41.34	38.67	11.90	-10000	0	-3.40	0.623	-1.24	-36.36	-100.00	-20.63	-10000	-10000	
146.79	0.283	40.30	36.30	38.09	37.19	11.80	-10000	0	-5.31	0.545	0.11	-34.57	-100.00	-16.97	-10000	-10000	
79.21	0.420	37.18	33.37	34.84	34.09	-10000	-10000	0	-10.85	0.472	4.02	-35.09	-100.00	-14.82	-10000	-10000	
-10000	-10000	33.31	29.20	31.12	29.89	-10000	-10000	0	-2.00	0.394	5.25	-36.90	-100.00	-2.00	-10000	-10000	
170.21	0.766	37.10	35.76	31.35	36.09	-10000	175.73	12	4.05	0.545	10.88	-35.67	0.18	4.05	53.11	-10000	
172.04	0.955	38.63	38.01	29.81	33.68	36.35	172.01	12	8.88	0.614	10.63	-40.94	0.66	8.88	52.74	-10000	
170.21	0.974	37.25	37.08	22.05	22.73	36.95	172.01	13	21.68	0.325	11.50	-42.18	-100.00	21.68	52.74	-10000	
173.91	0.957	37.18	37.04	21.82	20.30	36.95	173.91	13	19.34	0.589	9.05	-53.23	-100.00	19.34	52.93	7.25	
175.82	0.970	37.06	36.93	21.47	21.82	36.80	175.73	13	15.86	0.634	8.47	-53.73	-100.00	15.86	53.11	12.68	
177.78	0.990	37.30	37.18	21.58	22.12	37.05	175.73	13	15.77	0.709	8.97	-57.41	-100.00	15.77	53.11	12.95	
177.78	0.985	37.37	37.19	23.24	23.66	37.02	177.77	12	14.45	0.539	9.97	-47.88	-100.00	14.45	53.31	12.35	
179.78	0.967	37.80	36.93	30.31	28.50	36.73	179.73	13	15.27	0.556	10.45	-43.69	-100.00	15.27	53.50	15.51	
181.82	0.973	38.44	36.88	33.21	32.17	36.71	179.73	13	11.70	0.662	9.92	-48.03	-100.00	11.70	53.50	16.78	
183.91	0.977	40.36	37.21	37.47	36.70	36.96	181.71	13	3.35	0.605	8.11	-40.54	-100.00	3.35	53.69	16.94	
186.05	0.974	41.43	37.44	39.21	38.63	36.79	185.96	13	1.49	0.626	6.00	-43.89	-100.00	1.49	54.09	20.62	
188.24	0.974	42.41	37.68	40.63	40.05	36.89	185.96	13	1.12	0.631	5.20	-43.19	-100.00	1.12	54.09	23.72	
190.48	0.970	43.84	38.21	42.45	42.22	36.99	188.23	13	-1.87	0.704	5.32	-39.60	-100.00	-1.87	54.30	23.80	
192.77	0.938	44.74	39.30	43.27	43.36	36.77	192.74	13	-3.49	0.766	4.69	-40.95	-100.00	-3.49	54.71	23.25	
195.12	0.961	44.11	41.89	40.12	42.46	36.82	195.09	13	-1.00	0.736	4.78	-38.76	-100.00	-1.00	54.92	26.25	
197.53	0.957	43.67	42.69	36.76	42.25	36.46	197.48	13	-4.43	0.687	4.91	-36.01	-100.00	-4.43	55.13	28.93	
197.53	0.962	41.24	40.34	33.99	38.94	36.05	199.89	13	-0.96	0.632	5.41	-40.29	-100.00	-0.96	55.34	32.21	
202.53	0.942	38.23	37.34	30.88	33.69	35.22	205.03	12	4.72	0.542	-10000	-37.96	-100.00	4.72	55.78	44.47	
210.53	0.943	38.19	37.67	28.75	34.68	34.81	210.43	12	3.78	0.640	-10000	-41.15	-100.00	3.78	56.23	52.10	
219.18	0.866	38.40	37.74	29.87	35.19	34.49	216.10	13	6.05	0.761	-10000	-47.76	-100.00	6.05	56.69	53.78	
231.88	0.895	41.83	41.08	33.84	40.05	35.54	228.55	13	-0.24	0.788	-10000	-44.98	-100.00	-0.24	57.66	42.37	
235.29	0.914	45.18	43.36	40.53	43.19	37.78	235.25	13	-2.93	0.763	-0.76	-39.91	-100.00	-3.69	58.16	28.35	
238.81	0.913	47.21	44.44	43.95	44.60	40.69	238.81	13	-0.63	0.755	-5.87	-47.39	-100.00	-6.49	58.42	16.01	
238.81	0.945	48.01	45.49	44.45	44.95	43.23	238.81	13	-1.07	0.670	-10.13	-55.76	-100.00	-11.20	58.42	4.82	
238.81	0.954	48.03	45.48	44.50	45.30	43.83	238.81	13	0.03	0.545	-12.86	-51.13	-100.00	-12.83	58.42	-5.01	
238.81	0.937	47.17	44.88	43.29	43.78	43.67	238.81	13	1.64	0.492	-14.14	-55.20	-100.00	-12.50	58.42	-14.50	
235.29	0.912	45.55	43.90	40.55	41.02	43.05	235.25	13	2.99	0.487	-15.06	-50.85	-100.00	-12.07	58.16	-22.79	
231.88	0.883	45.48	44.12	39.78	41.28	42.89	231.87	13	3.97	0.565	-14.22	-43.92	-100.00	-10.25	57.91	-34.41	
225.35	0.846	44.47	43.12	38.72	39.41	42.53	225.27	13	5.05	0.517	-12.02	-34.72	-100.00	-6.97	57.41	-45.17	
216.22	0.770	43.60	42.28	37.77	38.95	41.58	219.11	12	6.03	0.559	-10.40	-33.36	-100.00	-4.36	56.93	-55.51	
207.79	0.765	42.40	40.24	38.33	39.22	39.23	207.77	12	2.98	0.620	-6.87	-35.67	-100.00	-3.88	56.01	-68.09	
195.12	0.827	37.64	35.73	33.15	33.35	35.22	199.89	12	1.19	0.461	1.33	-35.47	-100.00	1.19	55.34	-78.87	
186.05	0.920	35.09	34.36	26.94	26.46	34.17	190.42	12	12.26	0.564	11.30	-46.05	-100.00	12.26	54.50	-86.63	
179.78	0.924	35.02	34.47	25.61	24.33	34.35	179.73	13	16.89	0.587	10.73	-49.12	-100.00	16.89	53.50	-86.02	
170.21	0.942	35.35	34.79	26.13	25.28	34.63	170.13	13	15.49	0.521	8.45	-45.59	-100.00	15.49	52.55	-90.77	
163.27	0.948	35.02	34.70	23.29	23.19	34.54	161.61	13	19.42	0.444	7.90	-45.09	-100.00	19.42	51.66	-90.09	
153.85	0.933	34.52	34.06	24.49	22.22	33.89	155.29	13	20.56	0.427	4.67	-45.54	-100.00	20.56	50.97	-88.37	
148.15	0.918	33.99	33.49	24.20	21.86	33.33	145.40	13	16.11	0.635	2.87	-53.73	-100.00	16.11	49.83	-91.88	
140.35	0.876	34.09	33.67	23.67	22.39	33.54	139.07	12	12.59	0.555	-1.22	-49.76	-100.00	11.37	49.06	-92.12	
131.15	0.704	34.65	34.13	25.17	22.74	34.10	132.18	12	12.44	0.530	-0.52	-48.46	-100.00	11.93	48.18	-92.17	
124.03	0.665	35.07	34.70	24.14	23.15	34.60	123.04	13	17.43	0.625	-3.07	-51.97	-100.00	14.36	46.94	-79.26	
118.52	0.744	35.67	35.15	26.15	25.38	35.07	118.51	13	15.31	0.672	-5.94	-52.07	-100.00	9.37	46.29	-70.37	
113.48	0.834	36.32	35.86	26.25	25.07	35.80	112.64	13	15.83	0.634	-5.65	-50.48	-100.00	10.17	45.41	-63.75	
111.11	0.853	36.96	36.53	26.72	25.76	36.45	111.86	12	12.76	0.606	-5.26	-48.51	-100.00	7.50	45.29	-10000	
109.59	0.814	35.69	34.74	28.57	28.32	34.60	108.80	12	10.75	0.513	-4.21	-42.26	-100.00	6.54	44.81	-10000	
107.38	0.731	35.60	33.57	31.31	35.36	-10000	-10000	0	1.47	0.661	-3.73	-41.52	0.29	-2.26	-10000	-10000	
103.90	0.336	31.29	28.98	27.41	30.51	-10000	-10000	0	2.46	0.654	-8.48	-46.01	-100.00	-6.02	-10000	-10000	
100.63	0.338	30.31	25.56	28.49	25.44	20.23	-10000	0	6.84	0.389	-1.65	-41.20	-100.00	5.19	-10000	-10000	
197.53	0.428	32.69	28.07	30.83	28.53	20.02	-10000	0	1.83	0.588	-3.84	-44.96	-100.00	-2.01	-10000	-10000	
-10000	-10000	33.55	23.97	33.02	27.06	-10000	-10000	1	-1.39	0.335	-3.59	-38.11	-100.00	-4.97	-10000	-10000	
50.63	0.740	31.71	23.42	31.00	25.81	-10000	-10000	1	-1.99	0.572	-4.00	-47.02	-100.00	-5.99	-10000	-10000	
124.03	0.603	30.60	27.27	27.84	26.82	22.07	-10000	0	7.00	0.473	-3.56	-42.39	-100.00	3.44	-10000	-10000	
124.03	0.721	34.40	32.32	30.13	31.57	25.73	124.98	12	11.40	0.645	-5.11	-44.51	-100.00	6.29	47.21	-10000	
125.00	0.603	36.43	34.47	32.00	25.39	34.28	124.98	12	9.01	0.694	-10.32	-53.27	-100.00	-1.31	47.21	-10000	
125.00	0.587	36.18	34.76	30.60	25.08	34.49	125.92	12	12.18	0.655	-11.20	-51.49	-100.00	0.98	47.34	30.70	
123.08	0.747	36.99	35.36	31.89	25.35	34.98	123.97	12	9.25	0.593	-7.52	-48.35	-100.00	1.73	47.07	-15.59	
122.14	0.714	35.49	33.55	31.00	24.84	33.11	120.23	12	8.47	0.492	-3.79	-45.01	-100.00	4.68	46.54	-13.55	
120.30	0.632	35.30	33.90	29.65	32.77	28.03	119.40	12	6.20	0.602	-3.84	-41.32	-100.00	2.36	46.42	-8.48	
122.14	0.674	33.49	32.31	27.21	22.66	32.02	121.21	12	5.93	0.629	-3.93	-52.65	-100.00	2.00	46.68	0.44	
123.08	0.832	33.17	31.50	28.17	27.58	29.81	122.12	13	5.45	0.690	-5.35	-50.85	-100.00	0.10	46.81	8.32	
122.14	0.800	33.35	31.96	27.65	28.37	29.85	123.04	13	6.60	0.789	-7.16	-56.74	-100.00	-0.55	46.94	7.62	
122.14	0.820	33.33	32.04	27.38	27.77	30.24	123.04	13	6.13	0.773	-8.04	-56.07	-100.00	-1.91	46.94	2.38	
122.14	0.636	32.24	30.65	27.06	25.53	29.34	122.12	13	8.00	0.748	-8.48	-56.50	-100.00	-0.48	46.81	-10000	
122.14	0.342	28.93	26.94	24.46	27.13	-10000	121.21	12	5.75	0.673	-8.91	-50.37	-100.00	-3.16	46.68	-10000	
51.61	0.852	22.86	18.16	20.98	18.87	-10000	-10000	1	2.08	0.434	-2.03	-49.10	-100.00	0.05	-10000	-10000	
-10000	-10000	20.33	14.64	18.57	14.73	10.89	-10000	1	3.79	0.422	9.18	-52.88	-100.00	3.79	-10000	-10000	
50.00	0.764	20.22	15.10	18.32	16.57	-10000	-10000	1	-1.07	0.578	-0.70	-56.50	-100.00	-1.77	-10000	-10000	
50.63	0.797	19.37	13.72	17.76	14.96	-10000	-10000	1	6.83	0.404	5.06	-52.12	-100.00	6.83	-10000	-10000	
144.14	0.327	19.84	13.95	18.01	12.83	11.22	-10000	1	8.40	0.493	12.43	-57.05	-100.00	8.40	-10000	-10000	
49.54	0.761	30.74	28.12	27.28	28.32	11.38	-10000	0	-1.15	0.796	4.13	-57.38	-100.00	-2.87	-10000	-10000	
-10000	-10000	36.52	33.48	33.51	33.67	-10000	-10000	0	0.88	0.742	-13.18	-47.95	-100.00	-12.30	-10000	-10000	
50.16	0.944	37.68	30.98	36.63	31.12	10.57	-10000	0	-2.73	0.608	-10.39	-43.23	-100.00	-13.12	-10000	-10000	
-10000	-10000	35.43	30.42	33.78	30.80	-10000	-10000	0	-8.21	0.634	2.75	-44.75	0.47	-9.12	-10000	-10000	
166.67	0.431	31.53	29.47	27.26	29.95	-10000	-10000	0	-4.82	0.495	6.93	-40.00	-100.00	-4.82	-10000	-10000	
134.45	0.496	34.38	33.97	23.85	34.22	-10000	-10000	0	-7.15	0.696	-0.96	-44.55	-100.00	-8.11	-10000	-10000	
130.08	0.657	35.00	33.85	28.63	34.04	26.98	-10000	0	-1.37	0.598	-1.50	-39.88	-100.00	-2.87	-10000	-10000	
123.08	0.512	36.06	34.24	31.39	35.53	25.51	121.21	12	-5.15	0.653	-10000	-40.94	-100.00	-5.15	46.68	-10000	
121.21	0.557	34.43	32.28	30.33	33.80	24.42	119.40	12	-1.15	0.526	-3.65	-37.25	-100.00	-4.80	46.42	-10000	
116.79	0.598	34.19	32.28	29.68	32.70	27.81	115.07	12	3.61	0.513	-7.56	-37.88	-100.00	-3.95	45.78	-10000	
113.48	0.546	34.11	32.03	29.88	32.80	25.91	-10000	0	0.48	0.596	-4.17	-41.03	0.35	-3.68	-10000	-5.59	
108.11	0.599	37.59	34.29	34.84	36.59	25.46	117.62	12	-8.42	0.660	-10000	-40.24	-100.00	-8.42	46.16	-15.92	
107.38	0.664	37.98	34.42	35.45	37.20	22.44	119.40	12	-8.70	0.628	-10000	-38.06	-100.00	-8.70	46.42	-10000	
51.78	0.908	33.06	30.12	29.97	32.05	23.16	103.17	12	-7.19	0.434	-10000	-37.50	-100.00	-7.19	43.89	-10000	
101.91	0.509	31.30	28.69	27.83	30.29	20.72	101.87	12	-2.93	0.526	-10000	-40.76	-100.00	-4.82	43.67	-10000	
98.77	0.525	30.88	25.88	29.19	28.62	24.15	-10000	7	-2.53	0.588	7.03	-44.87	-100.00	-2.53	-10000	-10000	
96.39	0.459	29.37	24.33	27.69	27.89	19.94	-10000	1	-3.62	0.611	6.10	-46.60	-100.00	-3.62	-10000	-10000	
188.24	0.388	28.22	24.60	25.68	26.37	18.74	-10000	1	0.49	0.640	3.65	-49.46	-100.00	0.49	-10000	-10000	
186.05	0.448	28.32	24.70	25.75	25.75	19.83	-10000	1	1.14	0.600	2.96	-48.25	-100.00	1.14	-10000	-10000	
90.40	0.403	25.69	23.02	22.24	23.98	-10000	-10000	1	6.62	0.562	-3.30	-48.45	-100.00	3.32	-10000	-10000	
90.40	0.481	23.38	21.13	18.96	19.29	17.73	-10000	1	7.35	0.534	-1.97	-52.06	-100.00	5.37	-10000	-10000	
91.95	0.466	24.00	21.39	20.39	21.88	-10000	-10000	1	10.20	0.574	3.49	-51.03	-100.00	10.20	-10000	-10000	
50.47	0.683	22.08	18.41	19.17	19.00	-10000	-10000	1	8.33	0.531	1.86	-52.24	-100.00	8.33	-10000	-10000	
49.08	0.632	21.00	16.95	18.47	17.52	-10000	-10000	1	8.86	0.637	3.67	-58.17	-100.00	8.86	-10000	-10000	
141.59	0.306	20.25	14.36	18.26	15.30	-10000	-10000	1	8.44	0.556	11.73	-56.89	-100.00	8.44	-10000	-10000	
49.38	1.089	19.53	14.50	17.50	15.72	-10000	-10000	1	5.90	0.532	8.16	-55.56	-100.00	5.90	-10000	-10000	
155.34	0.368	20.22	14.81	18.09	14.60	10.18	-10000	1	7.64	0.606	8.49	-59.67	-100.00	7.64	-10000	-10000	
50.63	0.931	19.45	14.01	17.72	15.26	-10000	-10000	1	6.82	0.610	7.83	-59.18	-100.00	6.82	-10000	-10000	
-10000	-10000	31.96	29.82	27.84	31.05	-10000	-10000	0	-13.63	0.680	2.73	-46.83	-100.00	-13.63	-10000	-10000	
-10000	-10000	47.15	45.61	41.89	46.50	17.03	-10000	0	-19.10	0.763	-11.41	-36.60	-100.00	-30.51	-10000	-10000	
51.28	0.862	43.67	41.59	39.49	42.46	-10000	-10000	0	-16.71	0.599	-10.72	-31.50	-100.00	-27.43	-10000	-10000	
160.00	0.331	37.74	33.32	35.78	34.94	-10000	-10000	0	-18.82	0.545	1.88	-36.82	0.53	-18.82	-10000	-10000	
146.79	0.375	35.25	31.12	33.12	32.72	-10000	-10000	0	-16.50	0.544	7.70	-39.01	-100.00	-16.50	-10000	-10000	
125.98	0.353	33.48	31.26	29.47	32.19	14.92	-10000	0	-11.84	0.428	4.41	-35.60	-100.00	-11.84	-10000	-10000	
139.13	0.414	31.70	28.84	28.51	29.79	23.20	-10000	0	-1.37	0.550	-3.00	-42.17	-100.00	-4.37	-10000	-10000	
55.94	0.548	32.03	29.53	28.41	31.48	-10000	-10000	0	1.74	0.613	-6.68	-43.10	-100.00	-4.94	-10000	-10000	
116.79	0.438	31.96	30.00	27.53	30.63	23.81	-10000	5	-1.54	0.467	-3.28	-38.39	-100.00	-4.82	-10000	-10000	
114.29	0.620	31.43	29.26	27.34	30.03	23.15	-10000	5	-2.13	0.458	-1.08	-38.70	-100.00	-3.21	-10000	-10000	
112.68	0.468	32.04	30.33	27.11	30.90	22.97	-10000	5	-2.04	0.607	-1.52	-43.41	-100.00	-3.56	-10000	-10000	
112.68	0.509	29.50	27.35	25.36	27.43	23.60	-10000	5	2.54	0.599	-3.72	-46.53	-100.00	-1.18	-10000	-10000	
111.11	0.492	28.37	26.52	23.62	26.16	22.79	-10000	5	1.28	0.563	-3.16	-46.31	-100.00	-1.87	-10000	-10000	
55.17	0.803	28.89	25.58	26.14	27.19	22.45	-10000	5	-1.40	0.596	-0.05	-46.64	-100.00	-1.45	-10000	-10000	
110.34	0.503	28.46	25.65	25.12	26.84	21.46	-10000	5	-3.13	0.524	-10000	-44.14	-100.00	-3.13	-10000	-10000	
54.79	0.905	28.81	26.30	25.18	27.83	19.17	-10000	0	-4.25	0.602	-2.07	-46.26	-100.00	-6.32	-10000	-10000	
108.84	0.573	28.02	25.55	24.29	26.43	19.99	-10000	5	-3.42	0.517	0.31	-44.30	-100.00	-3.42	-10000	-10000	
108.84	0.575	28.86	26.04	25.59	26.02	23.90	-10000	5	-5.19	0.659	-10000	-50.75	-100.00	-5.19	-10000	-10000	
108.84	0.574	29.81	27.34	26.14	28.64	19.96	-10000	5	-6.06	0.618	-10000	-46.16	-100.00	-6.06	-10000	-10000	
108.11	0.618	30.11	28.09	25.75	29.11	19.55	-10000	5	-7.63	0.527	-10000	-41.98	-100.00	-7.63	-10000	-10000	
53.33	0.882	28.72	26.94	23.92	27.36	19.71	-10000	5	-5.41	0.533	-10000	-43.95	-100.00	-5.41	-10000	-10000	
108.11	0.563	29.18	27.24	24.67	27.11	21.37	-10000	5	-6.34	0.631	-0.28	-48.29	-100.00	-6.62	-10000	-10000	
53.51	0.866	28.72	26.19	25.10	26.64	19.78	-10000	5	-3.71	0.552	-0.81	-45.39	-100.00	-4.52	-10000	-10000	
53.16	0.746	28.04	23.89	25.87	25.32	19.38	-10000	1	-0.65	0.576	-0.70	-47.67	-100.00	-1.36	-10000	-10000	
53.87	0.663	29.87	25.86	27.63	26.62	19.84	-10000	5	-5.11	0.679	-2.67	-51.20	-100.00	-7.78	-10000	-10000	
54.05	0.777	30.49	26.24	28.42	26.84	20.07	-10000	0	-5.58	0.573	-2.54	-46.03	-100.00	-8.11	-10000	-10000	
-10000	-10000	29.14	24.95	27.00	26.62	18.08	-10000	1	-5.89	0.558	-0.79	-45.65	-100.00	-6.68	-10000	-10000	
51.28	0.776	30.17	25.91	28.11	27.53	-10000	-10000	0	-13.45	0.477	-10000	-41.81	-100.00	-13.45	-10000	-10000	
-10000	-10000	36.72	29.50	35.80	33.02	12.21	-10000	0	-16.31	0.559	4.68	-39.29	-100.00	-16.31	-10000	-10000	
164.95	0.335	42.34	33.10	41.79	38.92	-10000	-10000	0	-23.54	0.522	6.33	-31.99	-100.00	-23.54	-10000	-10000	
49.23	0.811	46.25	38.18	45.51	42.75	9.94	-10000	0	-28.13	0.626	6.59	-32.42	-100.00	-28.13	-10000	-10000	
50.79	0.611	48.51	38.77	48.03	42.26	-10000	-10000	0	-28.32	0.542	4.71	-29.39	-100.00	-28.32	-10000	-10000	
49.08	0.864	50.06	39.47	49.66	42.33	9.26	-10000	0	-28.82	0.473	5.19	-26.88	-100.00	-28.82	-10000	-10000	
49.84	0.720	49.86	35.13	49.71	41.19	-10000	-10000	0	-26.76	0.514	4.54	-29.43	-100.00	-27.89	-10000	-10000	
50.16	0.813	49.66	30.09	49.61	40.26	-10000	-10000	0	-25.78	0.519	6.47	-30.54	-100.00	-25.78	-10000	-10000	
50.16	0.796	48.76	29.24	48.71	38.19	-10000	-10000	0	-24.07	0.527	4.04	-32.90	-100.00	-24.07	-10000	-10000	
51.12	0.695	43.03	23.93	42.98	33.54	-10000	-10000	1	-20.27	0.563	6.41	-38.93	-100.00	-20.27	-10000	-10000	
49.54	0.774	34.60	15.97	34.54	25.42	10.49	-10000	1	-11.15	0.416	7.93	-42.01	-100.00	-11.15	-10000	-10000	
50.00	0.740	24.12	14.00	23.59	18.24	10.55	-10000	1	-2.74	0.602	8.32	-55.85	-100.00	-2.74	-10000	-10000	
50.16	0.889	22.47	13.70	21.72	16.86	-10000	-10000	1	-0.42	0.549	7.76	-55.06	-100.00	-0.42	-10000	-10000	
50.31	0.883	21.14	12.95	20.28	16.21	-10000	-10000	1	0.21	0.442	7.53	-52.01	-100.00	0.21	-10000	-10000	
50.00	0.544	21.23	12.70	20.39	15.26	-10000	-10000	1	1.55	0.443	8.17	-52.99	-100.00	1.55	-10000	-10000	
51.28	0.762	30.25	24.86	28.73	26.63	12.16	-10000	1	-4.98	0.773	3.52	-57.21	-100.00	-4.98	-10000	-10000	
52.29	0.497	35.34	26.51	34.72	29.35	-10000	-10000	0	-10.63	0.671	2.46	-48.05	-100.00	-10.63	-10000	-10000	
175.82	0.344	31.82	26.05	30.48	23.15	25.16	-10000	5	-6.58	0.510	7.10	-47.33	-100.00	-6.58	-10000	-10000	
164.95	0.701	34.75	31.95	31.50	31.91	28.28	-10000	0	0.51	0.664	-0.21	-45.12	-100.00	0.30	-10000	-10000	
163.27	0.839	37.30	33.73	34.78	34.35	31.11	161.61	12	-0.93	0.571	-0.08	-38.44	-100.00	-1.01	51.66	-10000	
161.62	0.942	37.31	33.35	35.08	34.21	31.62	161.61	12	0.91	0.475	2.54	-35.07	-100.00	0.91	51.66	-10000	
158.42	0.913	37.77	34.71	34.80	34.29	31.88	158.37	13	2.42	0.710	2.84	-45.30	-100.00	2.42	51.31	-10000	
155.34	0.899	38.05	34.93	35.15	35.66	31.27	153.78	13	-0.74	0.700	1.63	-43.34	-100.00	-0.74	50.80	-54.09	
149.53	0.821	36.93	33.16	34.55	34.69	30.77	149.49	12	-1.47	0.557	0.34	-37.54	-100.00	-1.47	50.31	-65.56	
144.14	0.824	36.03	32.11	33.76	34.08	29.05	141.59	12	-3.24	0.404	2.01	-33.00	-100.00	-3.24	49.37	-68.95	
137.93	0.730	34.34	31.37	31.26	32.45	26.01	132.18	12	-1.62	0.577	2.40	-40.58	-100.00	-1.62	48.18	-80.47	
129.03	0.324	32.83	29.94	29.67	31.48	21.16	-10000	0	-6.45	0.542	-10000	-40.17	-100.00	-6.45	-10000	-91.18	
55.75	0.494	31.94	28.18	29.55	30.55	-10000	118.51	12	-6.40	0.685	-0.21	-47.60	-100.00	-6.61	46.29	-10000	
-10000	-10000	34.85	31.52	32.11	33.48	20.92	114.27	13	-7.66	0.794	-2.49	-52.05	-100.00	-10.16	45.66	-10000	
54.61	0.828	35.17	32.66	31.58	34.46	-10000	105.21	13	-0.98	0.792	-12.68	-50.90	-100.00	-13.66	44.23	-10000	
74.07	0.494	32.37	28.95	29.67	30.89	-10000	-10000	0	0.31	0.666	-10.57	-46.25	-100.00	-10.26	-10000	-10000	
48.05	0.971	29.65	25.83	27.30	27.60	16.01	-10000	0	0.77	0.581	-9.35	-45.60	-100.00	-8.59	-10000	-10000	
-10000	-10000	24.88	19.07	23.40	20.11	13.04	-10000	1	-0.37	0.488	1.87	-49.60	-100.00	-0.37	-10000	-10000	
