#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
50.79	0.832	27.82	22.30	26.36	24.61	9.08	-10000	1	-4.82	0.465	6.96	-43.17	-100.00	-6.17	-10000	-10000	
50.47	0.796	29.04	24.30	27.21	26.16	-10000	-10000	1	-1.41	0.538	5.30	-44.17	-100.00	-8.60	-10000	-10000	
49.69	0.826	29.97	25.06	28.25	27.21	-10000	-10000	6	-0.43	0.628	2.53	-46.88	-100.00	-9.31	-10000	-10000	
49.69	0.808	31.04	25.30	29.67	27.61	-10000	-10000	0	-2.93	0.487	3.70	-40.90	-100.00	-9.35	-10000	-10000	
50.16	0.756	31.14	26.68	29.19	27.92	9.69	-10000	0	-6.67	0.639	0.23	-46.69	-100.00	-11.90	-10000	-10000	
50.16	0.794	31.07	25.33	29.71	27.36	-10000	-10000	0	-1.30	0.542	1.22	-43.12	-100.00	-9.67	-10000	-10000	
50.16	0.758	31.79	25.59	30.58	28.89	-10000	-10000	0	-2.15	0.604	1.67	-44.12	-100.00	-13.25	-10000	-10000	
49.54	0.890	31.43	25.52	30.13	28.11	-10000	-10000	0	-5.73	0.484	2.11	-40.30	-100.00	-9.33	-10000	-10000	
50.00	0.779	31.34	25.25	30.09	27.62	-10000	-10000	0	-5.18	0.464	7.55	-40.13	-100.00	-9.68	-10000	-10000	
50.16	0.790	30.98	25.03	29.68	27.07	-10000	-10000	0	-1.06	0.490	2.62	-41.54	-100.00	-9.30	-10000	-10000	
49.84	0.784	30.45	24.97	28.98	27.43	9.15	-10000	1	-2.26	0.623	1.35	-46.43	-100.00	-9.64	-10000	-10000	
49.69	0.827	30.81	25.50	29.28	27.49	-10000	-10000	0	-6.84	0.467	5.30	-40.36	-100.00	-10.74	-10000	-10000	
50.31	0.682	32.18	26.32	30.86	28.43	-10000	-10000	0	-3.01	0.567	4.89	-43.03	-100.00	-8.94	-10000	-10000	
50.16	0.758	31.89	25.87	30.62	27.97	-10000	-10000	0	-5.19	0.568	4.71	-43.53	-100.00	-11.03	-10000	-10000	
50.00	0.746	31.66	25.29	30.50	28.63	-10000	-10000	0	-3.50	0.556	6.52	-42.39	-100.00	-10.24	-10000	-10000	
50.79	0.833	31.96	26.39	30.53	28.90	-10000	-10000	0	-6.22	0.521	5.67	-40.80	-100.00	-11.05	-10000	-10000	
50.00	0.738	32.05	26.87	30.46	28.52	-10000	-10000	6	-5.06	0.461	3.62	-39.13	-100.00	-11.76	-10000	-10000	
50.96	0.755	32.09	26.75	30.57	28.58	-10000	-10000	0	0.36	0.501	-0.01	-40.41	-100.00	-10.49	-10000	-10000	
49.84	0.785	31.81	25.02	30.78	28.01	10.31	-10000	0	-3.97	0.494	0.73	-40.74	-100.00	-9.63	-10000	-10000	
50.16	0.810	32.10	25.37	31.05	28.23	-10000	-10000	0	-8.19	0.534	2.32	-41.95	-100.00	-9.90	-10000	-10000	
50.16	0.703	31.85	25.52	30.69	28.77	16.98	-10000	5	-8.58	0.497	5.19	-40.08	-100.00	-12.19	-10000	-10000	
50.16	0.822	31.19	24.93	30.00	27.77	-10000	-10000	1	-7.00	0.484	5.37	-40.64	-100.00	-9.93	-10000	-10000	
153.85	0.393	31.59	25.79	30.24	27.80	11.57	-10000	0	-4.63	0.505	4.72	-41.33	-100.00	-6.64	-10000	-10000	
155.34	0.421	31.70	25.28	30.57	27.46	-10000	-10000	0	-3.66	0.478	7.56	-40.75	-100.00	-6.82	-10000	-10000	
50.47	0.664	31.82	24.76	30.85	28.12	-10000	-10000	1	-7.71	0.577	7.01	-43.74	-100.00	-9.53	-10000	-10000	
50.63	0.851	32.65	25.51	31.70	28.17	-10000	-10000	0	-3.73	0.505	0.48	-40.96	-100.00	-10.15	-10000	-10000	
50.63	0.687	32.75	24.95	31.95	28.72	-10000	-10000	1	-2.16	0.519	4.50	-40.91	-100.00	-9.81	-10000	-10000	
49.69	0.760	33.45	25.87	32.60	28.67	11.96	-10000	0	-5.02	0.619	3.42	-45.01	-100.00	-9.71	-10000	-10000	
49.54	0.730	33.25	24.96	32.54	28.20	10.59	-10000	1	-2.71	0.402	5.46	-37.65	-100.00	-9.11	-10000	-10000	
50.31	0.816	32.98	25.59	32.10	28.56	-10000	-10000	0	-3.25	0.491	2.55	-40.09	-100.00	-10.65	-10000	-10000	
48.48	0.600	33.03	26.83	31.83	29.28	-10000	-10000	0	-5.53	0.538	1.36	-41.05	-100.00	-11.46	-10000	-10000	
50.00	0.884	32.54	25.56	31.56	28.46	-10000	-10000	0	-4.88	0.514	3.74	-40.99	-100.00	-10.90	-10000	-10000	
49.38	0.552	31.99	25.78	30.79	28.71	-10000	-10000	0	-0.29	0.550	2.28	-42.08	-100.00	-11.04	-10000	-10000	
50.16	0.880	32.45	27.11	30.93	28.67	10.56	-10000	5	-2.51	0.580	4.51	-43.32	-100.00	-12.77	-10000	-10000	
50.31	0.659	31.25	24.31	30.25	27.20	11.25	-10000	1	-7.03	0.433	7.56	-39.57	-100.00	-7.03	-10000	-10000	
50.31	0.793	31.27	25.34	29.98	27.58	11.08	-10000	0	-9.58	0.501	5.02	-41.41	-100.00	-9.58	-10000	-10000	
50.31	0.732	32.04	25.08	31.06	29.14	11.30	-10000	0	-7.95	0.640	4.13	-45.52	-100.00	-9.56	-10000	-10000	
50.31	0.706	31.71	24.78	30.70	29.45	-10000	-10000	1	-13.00	0.472	4.60	-38.56	-100.00	-13.42	-10000	-10000	
49.84	0.866	30.80	25.12	29.42	28.20	9.68	-10000	0	-6.43	0.569	1.51	-43.34	-100.00	-9.37	-10000	-10000	
50.31	0.663	30.46	23.06	29.56	26.32	-10000	-10000	1	-3.97	0.582	2.69	-45.75	-100.00	-9.04	-10000	-10000	
50.63	0.831	30.24	23.75	29.13	26.27	9.64	-10000	1	-6.14	0.561	2.28	-44.95	-100.00	-9.07	-10000	-10000	
50.47	0.729	30.07	23.49	28.97	26.52	-10000	-10000	1	-6.71	0.492	4.56	-42.16	-100.00	-10.30	-10000	-10000	
49.23	0.749	29.64	22.71	28.64	26.53	10.46	-10000	1	-3.71	0.493	2.57	-42.18	-100.00	-7.09	-10000	-10000	
49.84	0.832	29.57	23.37	28.35	26.45	-10000	-10000	1	-7.84	0.534	1.36	-43.73	-100.00	-9.75	-10000	-10000	
50.31	0.680	29.03	23.29	27.65	25.74	-10000	-10000	1	-7.83	0.598	6.52	-47.01	-100.00	-7.83	-10000	-10000	
49.54	0.882	28.35	23.30	26.68	25.33	-10000	-10000	1	-9.05	0.470	7.14	-42.61	-100.00	-9.05	-10000	-10000	
49.54	0.603	29.36	23.68	27.97	25.89	10.86	-10000	1	-6.57	0.634	8.10	-48.49	-100.00	-6.57	-10000	-10000	
49.38	0.833	29.29	24.02	27.73	26.17	-10000	-10000	1	-7.24	0.512	0.09	-43.21	-100.00	-11.04	-10000	-10000	
49.54	0.569	29.61	25.49	27.44	26.69	11.97	-10000	0	-7.82	0.534	6.20	-43.49	-100.00	-7.82	-10000	-10000	
49.84	0.861	29.50	22.46	28.52	26.17	-10000	-10000	1	-8.08	0.528	2.32	-43.79	-100.00	-8.72	-10000	-10000	
49.54	0.799	29.89	23.12	28.84	25.91	10.04	-10000	1	-8.93	0.543	0.49	-44.61	-100.00	-8.93	-10000	-10000	
51.28	0.649	29.54	23.30	28.33	25.65	-10000	-10000	1	-3.71	0.544	3.50	-44.91	-100.00	-7.22	-10000	-10000	
49.84	0.826	29.24	24.04	27.65	26.27	10.18	-10000	1	-4.68	0.520	1.73	-43.40	-100.00	-7.72	-10000	-10000	
50.63	0.676	29.60	24.11	28.13	27.16	-10000	-10000	1	-10.12	0.511	2.03	-42.18	-100.00	-10.94	-10000	-10000	
50.16	0.774	29.70	23.95	28.33	26.24	-10000	-10000	1	-7.72	0.485	2.97	-42.20	-100.00	-7.72	-10000	-10000	
50.96	0.659	29.74	23.36	28.57	26.51	-10000	-10000	1	-8.24	0.614	1.58	-46.94	-100.00	-8.72	-10000	-10000	
50.16	0.538	30.05	22.76	29.13	26.92	-10000	-10000	1	-9.74	0.506	5.65	-42.25	-100.00	-9.74	-10000	-10000	
49.69	0.905	30.18	24.35	28.85	27.12	-10000	-10000	1	-6.67	0.606	3.19	-45.98	-100.00	-12.54	-10000	-10000	
50.16	0.568	30.28	23.35	29.27	27.32	-10000	-10000	1	-10.27	0.532	5.09	-42.79	-100.00	-10.93	-10000	-10000	
50.00	0.843	30.11	23.51	29.01	27.46	-10000	-10000	1	-10.11	0.503	5.65	-41.60	-100.00	-10.11	-10000	-10000	
146.79	0.291	29.74	23.70	28.47	26.92	11.47	-10000	1	-6.21	0.557	7.22	-44.14	-100.00	-6.21	-10000	-10000	
50.31	0.823	29.98	23.35	28.89	27.59	-10000	-10000	1	-6.28	0.451	3.93	-39.74	-100.00	-9.81	-10000	-10000	
50.00	0.723	30.02	22.80	29.09	26.23	-10000	-10000	1	-9.57	0.447	5.80	-40.98	-100.00	-9.57	-10000	-10000	
49.54	0.765	29.83	21.15	29.18	24.33	-10000	-10000	1	-6.54	0.543	7.55	-46.19	-100.00	-6.54	-10000	-10000	
50.16	0.816	29.35	20.85	28.66	25.53	10.36	-10000	1	-9.58	0.523	6.66	-44.24	-100.00	-9.58	-10000	-10000	
50.31	0.736	28.94	21.96	27.93	25.42	-10000	-10000	1	-6.53	0.494	2.90	-43.33	-100.00	-6.53	-10000	-10000	
49.54	0.768	28.93	23.09	27.59	25.44	13.48	-10000	1	-8.24	0.509	2.99	-43.83	-100.00	-8.24	-10000	-10000	
50.00	0.821	27.11	20.07	26.11	24.69	-10000	-10000	1	-8.62	0.589	3.21	-47.67	-100.00	-8.62	-10000	-10000	
50.47	0.725	25.95	20.60	24.38	23.29	-10000	-10000	1	-5.63	0.633	3.97	-51.04	-100.00	-5.63	-10000	-10000	
50.31	0.889	25.27	19.94	23.69	22.50	-10000	-10000	1	-5.77	0.583	4.56	-49.61	-100.00	-5.77	-10000	-10000	
49.38	0.584	23.99	18.24	22.50	21.71	-10000	-10000	1	-5.01	0.482	5.32	-46.63	-100.00	-5.01	-10000	-10000	
49.84	0.955	24.10	20.12	21.75	22.58	-10000	-10000	1	-4.76	0.420	4.79	-43.80	-100.00	-4.76	-10000	-10000	
50.79	0.557	24.07	19.17	22.22	22.25	-10000	-10000	1	-5.52	0.577	3.59	-49.61	-100.00	-5.52	-10000	-10000	
50.47	1.002	20.58	14.83	19.04	16.58	-10000	-10000	1	3.53	0.499	6.93	-52.34	-100.00	3.53	-10000	-10000	
50.96	0.568	19.57	13.91	17.85	15.54	-10000	-10000	1	4.29	0.447	7.08	-51.67	-100.00	4.29	-10000	-10000	
50.00	0.926	19.49	14.01	17.74	15.81	-10000	-10000	1	1.81	0.524	2.10	-54.00	-100.00	1.81	-10000	-10000	
49.69	0.786	21.36	14.08	20.31	17.28	-10000	-10000	1	-2.65	0.552	2.71	-53.58	-100.00	-2.65	-10000	-10000	
49.84	0.744	24.39	15.22	23.73	20.35	-10000	-10000	1	-4.56	0.537	5.41	-49.94	-100.00	-4.56	-10000	-10000	
49.69	0.878	24.58	18.32	23.36	22.36	-10000	-10000	1	-5.28	0.375	7.47	-42.72	-100.00	-5.28	-10000	-10000	
50.00	0.697	27.15	20.23	26.09	25.61	-10000	-10000	1	-14.38	0.614	1.32	-47.84	-100.00	-14.38	-10000	-10000	
58.39	0.562	29.79	21.25	29.12	25.90	-10000	-10000	1	-15.71	0.402	0.20	-39.95	0.46	-15.71	-10000	-10000	
186.05	0.466	34.85	25.88	34.25	30.25	-10000	-10000	0	-5.64	0.353	5.62	-34.23	-100.00	-5.64	-10000	-10000	
170.21	0.839	37.96	34.64	35.24	37.17	-10000	-10000	0	1.76	0.499	9.25	-31.75	-100.00	1.76	-10000	-10000	
177.78	0.956	41.56	38.44	38.64	39.05	37.00	173.91	12	4.42	0.510	6.76	-30.26	-100.00	4.42	52.93	-10000	
179.78	0.967	42.59	39.77	39.39	39.10	39.41	179.73	13	3.12	0.531	8.17	-30.97	-100.00	3.12	53.50	-10000	
188.24	0.934	42.53	39.64	39.40	39.19	39.33	185.96	13	3.22	0.527	6.71	-31.33	-100.00	3.22	54.09	-10000	
192.77	0.974	43.89	39.56	41.89	41.81	38.58	192.74	13	0.75	0.732	7.39	-37.98	-100.00	0.75	54.71	39.86	
195.12	0.968	42.90	39.48	40.25	40.16	38.53	195.09	13	3.15	0.674	8.87	-36.23	-100.00	3.15	54.92	32.12	
197.53	0.952	42.79	38.62	40.69	40.28	37.55	197.48	13	1.49	0.571	9.76	-31.34	-100.00	1.49	55.13	24.45	
197.53	0.936	41.51	36.86	39.68	38.02	36.08	197.48	12	4.08	0.658	15.33	-37.53	-100.00	4.08	55.13	-10000	
197.53	0.786	41.55	34.77	40.52	36.02	32.46	199.89	12	3.16	0.682	21.46	-40.80	-100.00	3.16	55.34	-10000	
197.53	0.581	46.59	29.05	46.51	36.51	25.13	-10000	5	-7.21	0.577	20.36	-35.35	-100.00	-7.21	-10000	-10000	
168.42	0.472	48.93	23.28	48.92	32.85	16.75	-10000	1	-9.90	0.537	13.04	-37.44	-100.00	-9.90	-10000	-10000	
144.14	0.363	49.47	22.57	49.46	34.46	11.87	-10000	1	-18.42	0.488	8.14	-34.08	-100.00	-18.42	-10000	-10000	
49.38	0.612	48.67	26.47	48.64	38.18	10.56	-10000	0	-25.03	0.527	5.03	-31.74	-100.00	-25.03	-10000	-10000	
50.00	0.855	52.00	30.47	51.97	41.17	-10000	-10000	0	-24.15	0.622	2.49	-32.65	-100.00	-24.15	-10000	-10000	
155.34	0.266	55.51	34.06	55.48	48.51	16.96	-10000	5	-33.83	0.487	0.67	-20.00	0.15	-33.83	-10000	-10000	
149.53	0.280	54.92	35.60	54.87	50.07	-10000	-10000	0	-32.06	0.499	4.04	-18.85	0.29	-32.45	-10000	-10000	
67.51	0.452	49.87	33.86	49.76	43.52	-10000	-10000	0	-22.99	0.535	4.72	-26.70	-100.00	-22.99	-10000	-10000	
-10000	-10000	43.17	34.64	42.51	37.84	27.03	-10000	0	-8.54	0.395	-10000	-27.80	-100.00	-8.54	-10000	-10000	
242.42	0.857	44.67	40.82	42.36	42.74	34.98	242.42	12	-2.60	0.670	-10000	-33.43	-100.00	-2.60	58.68	-10000	
242.42	0.925	48.15	43.84	46.13	46.46	36.43	242.42	13	-9.41	0.710	-10000	-48.64	-100.00	-9.41	58.68	-10000	
242.42	0.950	46.98	42.90	44.82	44.96	38.31	242.42	13	-9.41	0.713	-10000	-68.31	-100.00	-9.41	58.68	-10000	
242.42	0.962	44.78	40.62	42.68	41.22	37.77	242.42	13	-4.94	0.711	-10000	-92.53	-100.00	-4.94	58.68	-1.74	
242.42	0.957	43.21	38.56	41.39	36.75	36.82	242.42	13	-0.44	0.752	-10000	-76.52	-100.00	-0.44	58.68	-4.98	
242.42	0.950	41.45	36.68	39.69	33.72	34.88	242.42	13	4.82	0.758	-10000	-58.37	-100.00	4.82	58.68	-8.00	
238.81	0.938	39.20	35.57	36.73	30.95	34.09	238.81	13	6.38	0.659	-10000	-47.53	-100.00	6.38	58.42	-8.77	
235.29	0.925	38.24	35.36	35.10	31.24	33.73	235.25	12	5.29	0.579	-10000	-40.70	-100.00	5.29	58.16	-9.58	
235.29	0.867	36.29	33.97	32.43	28.65	32.69	235.25	12	5.14	0.441	-10000	-38.37	-100.00	5.14	58.16	5.47	
231.88	0.832	35.35	33.27	31.14	29.55	31.09	238.81	12	3.12	0.457	-10000	-37.97	-100.00	3.12	58.42	22.05	
238.81	0.777	35.53	33.31	31.52	31.72	29.35	235.25	12	0.71	0.533	-10000	-38.42	-100.00	0.71	58.16	21.32	
250.00	0.808	37.87	35.67	33.86	34.21	31.98	249.96	12	6.73	0.626	-10000	-39.79	-100.00	6.73	59.21	15.89	
253.97	0.937	42.17	39.76	38.45	38.82	34.71	253.88	13	0.82	0.713	-10000	-39.78	-100.00	0.82	59.48	3.57	
250.00	0.955	44.65	41.76	41.51	41.47	35.35	249.96	13	-3.58	0.707	-10000	-47.72	-100.00	-3.58	59.21	-8.08	
250.00	0.948	44.83	41.52	42.09	41.05	35.64	249.96	13	-5.23	0.664	-10000	-65.63	-100.00	-5.23	59.21	-17.84	
246.15	0.924	44.47	40.77	42.06	38.33	39.67	246.09	13	-0.49	0.713	-2.73	-53.24	-100.00	-3.21	58.94	-24.46	
242.42	0.903	44.42	40.61	42.08	36.42	39.91	242.42	13	4.46	0.679	-4.87	-49.71	-100.00	-0.42	58.68	-32.48	
238.81	0.905	44.81	40.63	42.73	34.32	39.97	238.81	13	7.49	0.699	-6.71	-47.83	-100.00	0.78	58.42	-44.02	
228.57	0.888	44.74	40.76	42.52	32.86	40.26	231.87	13	5.86	0.673	-6.70	-43.47	-100.00	-0.84	57.91	-52.39	
222.22	0.872	44.02	40.86	41.16	33.33	40.58	222.17	13	8.60	0.593	-5.73	-39.20	-100.00	2.87	57.17	-59.15	
216.22	0.892	42.80	40.26	39.27	31.10	40.07	213.24	12	10.50	0.685	-3.45	-45.88	-100.00	7.05	56.46	-10000	
205.13	0.823	39.49	37.56	35.01	27.32	37.41	205.03	12	10.46	0.684	-2.73	-49.61	-100.00	7.73	55.78	-10000	
197.53	0.717	37.28	36.63	28.70	35.76	29.69	-10000	0	14.97	0.732	-3.10	-44.03	-100.00	11.87	-10000	-10000	
175.82	0.716	34.20	33.38	26.51	32.66	25.58	-10000	0	18.75	0.641	-4.38	-42.05	-100.00	14.36	-10000	-10000	
181.82	0.477	31.04	27.62	28.34	26.27	22.51	-10000	0	14.44	0.436	0.42	-40.59	-100.00	14.44	-10000	-10000	
163.27	0.795	34.34	32.50	29.71	28.52	30.56	-10000	0	13.67	0.619	2.65	-45.16	-100.00	13.67	-10000	-10000	
155.34	0.858	38.88	38.24	30.18	25.25	38.20	155.29	12	14.76	0.623	-2.01	-48.61	-100.00	12.75	50.97	-10000	
150.94	0.846	40.76	40.33	30.42	28.31	40.23	152.36	13	16.29	0.564	-7.07	-43.03	-100.00	9.22	50.64	-10000	
142.86	0.695	40.49	39.86	31.78	33.29	39.29	137.87	12	9.18	0.607	-7.72	-39.85	-100.00	1.46	48.91	-10000	
132.23	0.663	40.09	39.42	31.59	35.01	38.17	132.18	13	7.54	0.711	-8.21	-43.47	-100.00	-0.67	48.18	-68.38	
129.03	0.673	40.75	39.52	34.69	37.28	37.67	130.06	12	5.82	0.681	-6.83	-39.48	-100.00	-1.01	47.90	-55.57	
125.98	0.789	41.58	39.87	36.69	38.06	38.57	124.98	13	5.38	0.707	-9.03	-40.18	-100.00	-3.64	47.21	-31.60	
125.00	0.850	41.71	39.69	37.41	38.68	38.03	124.98	13	1.61	0.727	-8.46	-40.79	-100.00	-6.85	47.21	-21.49	fr
124.03	0.809	41.67	39.48	37.65	40.56	33.83	123.97	13	-2.00	0.740	-4.23	-39.76	0.78	-6.23	47.07	-16.64	fr
124.03	0.812	40.02	38.07	35.59	39.01	31.94	123.97	13	-1.00	0.801	-2.23	-45.95	-100.00	-3.23	47.07	-10000	fr
123.08	0.755	37.82	35.57	33.87	36.51	30.91	123.04	13	-1.53	0.735	-0.31	-43.48	-100.00	-1.84	46.94	-10000	fr
122.14	0.455	34.13	31.39	30.81	33.60	-10000	-10000	0	-2.08	0.677	-10000	-42.95	-100.00	-2.08	-10000	-10000	
54.24	0.596	25.58	22.93	22.03	23.88	-10000	-10000	1	6.67	0.541	-10000	-46.56	-100.00	6.67	-10000	-10000	
125.00	0.296	22.61	20.26	18.50	14.90	19.40	-10000	1	8.76	0.474	-10000	-53.18	-100.00	8.76	-10000	-10000	
50.47	0.884	20.20	16.41	17.49	17.16	-10000	-10000	1	8.59	0.510	-10000	-52.15	-100.00	8.59	-10000	-10000	
-10000	-10000	19.62	14.05	17.56	15.34	-10000	-10000	1	5.30	0.546	0.55	-55.29	-100.00	5.30	-10000	-10000	
49.23	1.221	19.12	13.94	17.15	15.05	-10000	-10000	1	1.61	0.501	0.22	-53.94	-100.00	1.61	-10000	-10000	
-10000	-10000	20.31	15.64	17.80	16.62	-10000	-10000	1	4.03	0.637	0.59	-57.90	0.35	4.03	-10000	-10000	
49.84	1.042	20.08	14.43	18.44	16.02	-10000	-10000	1	5.42	0.461	1.54	-51.63	-100.00	5.42	-10000	-10000	
49.84	0.652	19.45	14.12	17.50	15.44	-10000	-10000	1	6.57	0.531	2.52	-54.63	-100.00	6.57	-10000	-10000	
49.69	0.844	19.38	14.12	17.51	15.06	-10000	-10000	1	5.44	0.557	3.91	-56.00	-100.00	5.44	-10000	-10000	
50.63	0.916	19.32	13.66	17.71	14.82	-10000	-10000	1	7.71	0.496	5.59	-54.00	0.21	7.71	-10000	-10000	
50.16	0.703	19.40	13.46	17.60	12.81	10.09	-10000	1	6.90	0.648	5.16	-62.24	-100.00	6.90	-10000	-10000	
50.47	1.009	20.28	14.78	18.67	15.73	-10000	-10000	1	7.17	0.582	4.93	-56.34	-100.00	7.17	-10000	-10000	
50.16	0.674	20.50	14.97	18.67	15.91	-10000	-10000	1	5.49	0.614	3.82	-57.54	-100.00	5.49	-10000	-10000	
50.31	0.880	19.71	15.16	17.64	16.16	-10000	-10000	1	3.65	0.540	4.88	-54.24	-100.00	3.65	-10000	-10000	
49.69	0.832	18.81	13.70	16.78	15.25	-10000	-10000	1	2.83	0.515	4.95	-54.24	-100.00	2.83	-10000	-10000	
50.16	0.714	19.45	14.36	17.54	13.98	10.76	-10000	1	6.46	0.441	6.83	-53.04	-100.00	6.46	-10000	-10000	
50.16	0.976	20.28	15.60	18.22	16.51	-10000	-10000	1	4.08	0.608	7.22	-56.67	-100.00	4.08	-10000	-10000	
50.63	0.620	19.65	13.71	17.97	14.94	-10000	-10000	1	6.24	0.520	7.88	-54.73	-100.00	6.24	-10000	-10000	
50.16	1.048	19.68	13.74	18.15	13.96	9.32	-10000	1	6.01	0.590	9.06	-58.44	-100.00	6.01	-10000	-10000	
50.79	0.635	18.98	13.41	17.11	12.96	9.31	-10000	1	4.60	0.534	7.98	-57.22	-100.00	4.60	-10000	-10000	
49.69	0.945	19.08	12.85	17.62	14.47	-10000	-10000	1	5.39	0.437	7.26	-52.42	-100.00	5.39	-10000	-10000	
49.69	0.859	19.17	13.48	17.55	14.98	-10000	-10000	1	5.58	0.598	7.84	-57.77	-100.00	5.58	-10000	-10000	
50.31	0.804	19.59	14.33	17.68	15.29	-10000	-10000	1	4.07	0.551	7.05	-55.54	-100.00	4.07	-10000	-10000	
51.61	0.761	32.37	24.55	31.58	28.14	-10000	-10000	1	-5.99	0.731	5.67	-51.58	-100.00	-5.99	-10000	-10000	
50.16	0.608	38.97	29.65	38.42	33.48	-10000	-10000	0	-10.85	0.761	0.16	-48.30	0.18	-13.59	-10000	-10000	
-10000	-10000	39.08	28.89	38.64	31.76	-10000	-10000	0	-16.31	0.679	1.93	-44.89	0.66	-16.31	-10000	-10000	
200.00	0.281	34.21	30.72	31.62	31.16	22.17	-10000	5	-8.36	0.638	6.80	-43.41	-100.00	-8.36	-10000	-10000	
125.00	0.490	34.51	33.40	28.00	31.98	30.46	-10000	0	-0.78	0.656	-10000	-43.47	-100.00	-0.78	-10000	-10000	
125.98	0.726	34.19	33.26	27.02	31.12	30.78	127.97	12	2.63	0.574	-10000	-40.62	-100.00	2.63	47.62	-10000	
125.98	0.864	32.93	31.82	26.44	28.94	30.25	125.92	12	7.45	0.652	-10000	-46.31	-100.00	7.45	47.34	-10000	
123.08	0.900	32.30	31.24	25.63	28.20	29.68	122.12	12	4.74	0.622	-10000	-45.62	-100.00	4.74	46.81	-17.51	
121.21	0.802	33.48	30.54	30.37	30.89	29.36	120.23	12	1.95	0.663	-10000	-44.92	-100.00	1.95	46.54	-39.59	
116.79	0.832	32.63	30.82	27.93	28.69	29.93	116.74	12	1.98	0.550	-10000	-42.10	0.37	1.98	46.03	-39.89	
115.11	0.927	32.66	31.08	27.44	27.68	30.51	114.27	12	4.74	0.529	-10000	-42.31	-100.00	4.74	45.66	-36.72	
112.68	0.838	33.84	31.09	30.54	28.27	30.13	111.86	12	5.88	0.572	-10000	-43.39	-100.00	5.88	45.29	-36.80	
109.59	0.861	34.19	31.06	31.29	30.74	29.75	109.56	12	0.56	0.605	-10000	-42.31	-100.00	0.56	44.93	-31.20	
107.38	0.812	33.86	31.38	30.19	31.42	29.57	108.05	12	4.02	0.570	-10000	-40.16	-100.00	4.02	44.69	-27.29	
105.96	0.845	38.16	32.61	36.73	33.45	31.34	105.21	12	0.00	0.622	-1.83	-40.37	-100.00	-1.84	44.23	-23.94	
105.26	0.807	36.90	32.88	34.69	31.06	31.84	105.21	12	5.06	0.542	-3.24	-39.42	-100.00	1.82	44.23	-16.35	
103.23	0.792	35.85	32.80	32.86	32.90	32.11	103.89	12	2.61	0.627	-4.22	-41.15	-100.00	-1.60	44.01	-12.28	
102.56	0.860	35.33	32.78	31.78	32.30	31.71	102.52	12	1.38	0.559	-4.18	-38.84	-100.00	-2.80	43.78	-9.24	
102.56	0.778	34.84	32.72	30.69	33.51	26.29	103.89	12	3.12	0.584	-3.43	-38.64	-100.00	-0.31	44.01	-8.50	
101.91	0.878	35.25	33.02	31.26	34.09	27.07	102.52	12	2.44	0.596	-4.75	-38.57	-100.00	-2.31	43.78	-5.83	
101.27	0.779	34.63	33.12	29.27	30.41	32.13	101.87	12	5.95	0.583	-5.95	-41.70	-100.00	-0.01	43.67	-4.95	
101.27	0.864	33.78	32.53	27.70	27.89	32.15	101.87	12	9.93	0.648	-6.22	-47.16	-100.00	3.71	43.67	-10000	
101.27	0.759	31.95	30.99	24.80	24.65	30.69	101.87	12	8.86	0.579	-4.91	-47.29	-100.00	3.94	43.67	-10000	
102.56	0.576	29.83	28.97	22.25	29.40	-10000	-10000	0	8.05	0.581	-0.44	-42.63	-100.00	7.62	-10000	-10000	
-10000	-10000	24.93	23.05	19.99	23.79	-10000	-10000	1	5.39	0.643	-10000	-51.02	-100.00	5.39	-10000	-10000	
-10000	-10000	22.06	17.58	19.83	18.49	-10000	-10000	1	7.78	0.582	-10000	-53.58	0.29	7.78	-10000	-10000	
48.78	0.806	19.89	14.55	18.19	15.74	-10000	-10000	1	8.12	0.567	4.07	-55.72	0.33	8.12	-10000	-10000	
50.47	0.758	20.01	14.90	18.08	16.31	-10000	-10000	1	2.52	0.587	2.29	-55.97	-100.00	2.52	-10000	-10000	
50.16	0.917	20.20	14.59	18.63	16.58	-10000	-10000	1	3.20	0.472	8.08	-51.43	0.56	3.20	-10000	-10000	
-10000	-10000	21.34	14.22	20.22	15.89	-10000	-10000	1	2.16	0.509	5.86	-53.38	-100.00	2.16	-10000	-10000	
51.78	0.678	35.13	32.10	32.14	32.18	11.59	-10000	0	16.56	0.745	-10.41	-48.47	-100.00	-1.61	-10000	-10000	
52.81	0.548	39.75	35.39	37.75	35.48	-10000	-10000	0	17.34	0.759	-11.58	-46.15	0.38	-4.41	-10000	-10000	
-10000	-10000	40.19	34.79	38.70	34.89	14.04	-10000	0	15.85	0.500	-16.40	-34.07	-100.00	-9.78	-10000	-10000	
50.16	0.583	40.67	35.30	39.18	35.97	-10000	-10000	0	8.06	0.497	-14.11	-32.88	-100.00	-14.52	-10000	-10000	
49.54	0.768	43.51	39.28	41.45	40.22	-10000	-10000	0	3.23	0.436	-5.92	-26.64	-100.00	-17.81	-10000	-10000	
