#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
-10000	-10000	20.93	16.16	18.90	15.69	12.30	-10000	1	4.30	0.616	-10000	-56.86	-100.00	4.30	-10000	-10000	
49.23	0.954	20.36	16.33	17.95	16.03	11.70	-10000	1	-0.15	0.586	0.99	-55.21	-100.00	-0.15	-10000	-10000	
-10000	-10000	20.78	15.67	18.68	16.58	-10000	-10000	1	0.49	0.488	2.05	-50.97	-100.00	0.49	-10000	-10000	
49.23	1.157	20.22	14.87	18.56	16.12	-10000	-10000	1	2.64	0.591	-10000	-55.34	-100.00	2.64	-10000	-10000	
68.38	0.375	20.52	15.07	18.35	16.12	-10000	-10000	1	5.70	0.565	1.32	-54.27	-100.00	5.70	-10000	-10000	
49.84	1.024	20.68	16.24	18.52	17.07	-10000	-10000	1	7.99	0.566	3.98	-53.36	0.23	7.99	-10000	-10000	
69.57	0.439	20.41	14.33	18.78	14.45	10.92	-10000	1	6.11	0.483	8.57	-52.94	-100.00	6.11	-10000	-10000	
49.84	0.898	19.94	13.63	18.58	14.47	10.52	-10000	1	6.15	0.626	10.13	-58.54	-100.00	6.15	-10000	-10000	
50.47	0.653	19.90	13.10	18.65	13.41	10.37	-10000	1	3.92	0.447	8.60	-52.81	-100.00	3.92	-10000	-10000	
50.00	0.816	20.12	14.08	18.41	15.67	-10000	-10000	1	7.55	0.530	10.13	-53.37	-100.00	7.55	-10000	-10000	
50.00	0.839	19.29	13.61	17.56	12.55	11.31	-10000	1	7.43	0.481	9.73	-54.77	-100.00	7.43	-10000	-10000	
50.00	0.862	19.53	12.66	17.71	14.61	-10000	-10000	1	6.53	0.558	10.34	-55.50	-100.00	6.53	-10000	-10000	
51.12	0.836	19.72	14.42	17.73	15.85	-10000	-10000	1	5.99	0.591	7.08	-55.61	0.35	5.99	-10000	-10000	
50.47	0.773	19.82	13.61	17.92	13.51	10.20	-10000	1	5.32	0.433	7.61	-52.27	-100.00	5.32	-10000	-10000	
50.16	0.832	19.01	12.82	17.46	14.64	-10000	-10000	1	0.57	0.506	5.73	-53.54	-100.00	0.57	-10000	-10000	
49.54	0.869	19.22	13.08	17.67	14.49	-10000	-10000	1	3.02	0.576	3.94	-56.34	-100.00	3.02	-10000	-10000	
49.23	0.614	19.60	13.14	18.13	14.30	-10000	-10000	1	3.56	0.483	4.32	-53.09	-100.00	3.56	-10000	-10000	
49.69	1.003	20.57	14.08	19.34	15.94	-10000	-10000	1	2.78	0.498	6.17	-51.96	-100.00	2.78	-10000	-10000	
-10000	-10000	21.15	15.09	19.44	14.86	11.14	-10000	1	4.45	0.478	2.97	-52.36	-100.00	4.45	-10000	-10000	
50.00	1.115	19.81	13.61	18.40	14.60	-10000	-10000	1	5.90	0.437	6.20	-51.30	-100.00	5.90	-10000	-10000	
69.87	0.416	20.24	13.18	18.69	13.96	9.28	-10000	1	1.80	0.546	6.20	-55.68	-100.00	1.80	-10000	-10000	
50.47	1.000	19.26	13.05	17.83	11.95	10.39	-10000	1	6.27	0.541	5.48	-57.50	-100.00	6.27	-10000	-10000	
50.16	0.617	20.10	13.68	18.64	12.18	10.90	-10000	1	8.45	0.483	8.00	-55.21	-100.00	8.45	-10000	-10000	
49.54	0.830	20.25	15.64	18.17	16.56	-10000	-10000	1	7.43	0.652	7.00	-57.70	-100.00	7.43	-10000	-10000	
50.31	0.660	19.63	13.58	18.12	15.56	-10000	-10000	1	3.25	0.545	7.76	-54.04	-100.00	3.25	-10000	-10000	
49.69	0.907	18.97	13.39	16.98	14.74	-10000	-10000	1	4.38	0.542	7.59	-54.75	-100.00	4.38	-10000	-10000	
50.16	0.771	18.67	13.20	16.77	14.44	-10000	-10000	1	7.32	0.564	7.89	-55.91	-100.00	7.32	-10000	-10000	
50.00	0.856	19.80	13.12	18.15	13.17	9.57	-10000	1	6.15	0.530	10.44	-55.87	-100.00	6.15	-10000	-10000	
50.63	0.788	21.17	15.40	19.56	15.38	11.26	-10000	1	4.98	0.568	6.40	-55.13	-100.00	4.98	-10000	-10000	
50.47	0.838	20.78	15.59	18.81	16.35	-10000	-10000	1	5.60	0.549	6.52	-53.41	-100.00	5.60	-10000	-10000	
49.69	0.620	20.23	14.58	18.49	15.47	-10000	-10000	1	3.91	0.448	7.87	-50.78	-100.00	3.91	-10000	-10000	
49.38	1.025	21.12	14.48	19.93	15.96	-10000	-10000	1	-0.85	0.338	8.95	-47.13	-100.00	-0.85	-10000	-10000	
-10000	-10000	22.73	15.57	21.57	16.94	10.32	-10000	1	-0.42	0.420	8.19	-48.45	-100.00	-0.42	-10000	-10000	
50.00	1.107	23.45	16.13	22.49	18.58	-10000	-10000	1	-0.98	0.440	7.89	-47.42	-100.00	-0.98	-10000	-10000	
-10000	-10000	28.18	16.95	27.77	21.93	11.25	-10000	1	-6.97	0.394	7.01	-42.70	-100.00	-6.97	-10000	-10000	
50.00	1.006	33.28	18.40	33.12	26.86	-10000	-10000	1	-12.02	0.420	9.40	-38.53	-100.00	-12.02	-10000	-10000	
70.48	0.422	37.59	21.45	37.48	31.49	10.21	-10000	1	-17.24	0.495	7.30	-36.30	-100.00	-17.24	-10000	-10000	
49.84	0.924	39.54	21.08	39.47	30.99	-10000	-10000	1	-13.71	0.516	8.75	-37.54	-100.00	-15.55	-10000	-10000	
50.00	0.611	41.81	21.78	41.77	33.07	9.62	-10000	1	-16.56	0.421	7.19	-32.35	-100.00	-21.44	-10000	-10000	
49.84	0.806	42.73	23.44	42.68	33.77	-10000	-10000	1	-17.51	0.557	8.00	-36.30	-100.00	-18.96	-10000	-10000	
49.69	0.717	43.61	22.03	43.58	33.54	-10000	-10000	1	-20.57	0.459	9.14	-33.06	-100.00	-20.57	-10000	-10000	
49.38	0.853	42.29	22.46	42.24	31.05	9.17	-10000	1	-14.24	0.535	9.68	-38.18	-100.00	-14.24	-10000	-10000	
50.00	0.702	43.57	23.88	43.52	31.07	10.79	-10000	1	-18.49	0.486	10.44	-36.42	-100.00	-18.49	-10000	-10000	
50.16	0.777	46.30	21.82	46.29	32.16	-10000	-10000	1	-16.50	0.504	4.28	-35.95	-100.00	-16.50	-10000	-10000	
158.42	0.251	46.78	25.40	46.75	34.77	10.51	-10000	6	-16.98	0.514	2.97	-33.69	-100.00	-19.85	-10000	-10000	
49.54	0.940	46.36	27.87	46.29	35.42	11.85	-10000	0	-15.73	0.575	-1.23	-35.37	-100.00	-22.59	-10000	-10000	
-10000	-10000	45.02	26.74	44.95	35.77	11.10	-10000	6	-13.29	0.429	-1.54	-29.89	-100.00	-23.96	-10000	-10000	
146.79	0.286	41.12	27.48	40.93	32.96	13.46	-10000	0	-3.38	0.408	8.73	-32.07	-100.00	-13.47	-10000	-10000	
164.95	0.698	34.80	29.78	33.15	29.42	27.40	-10000	0	4.78	0.184	5.49	-32.50	-100.00	4.78	-10000	-10000	
160.00	0.922	35.73	34.70	28.98	26.45	34.48	166.63	12	11.45	0.571	1.28	-44.18	-100.00	11.45	52.19	-10000	
161.62	0.949	36.43	35.56	28.99	26.64	35.37	159.94	13	10.92	0.689	0.76	-49.57	-100.00	10.92	51.48	-10000	
158.42	0.964	36.14	35.48	27.60	24.47	35.32	158.37	13	12.49	0.645	0.52	-49.45	-100.00	12.49	51.31	-18.01	
158.42	0.976	36.02	35.43	27.04	24.92	35.29	156.83	12	13.44	0.616	0.65	-47.63	-100.00	13.44	51.14	-11.37	
158.42	0.964	36.01	35.12	28.69	24.30	35.02	158.37	13	14.48	0.583	0.64	-46.82	-100.00	14.48	51.31	-2.01	
156.86	0.982	35.74	35.01	27.65	24.19	34.94	156.83	13	14.93	0.543	0.74	-48.82	-100.00	14.93	51.14	1.16	
158.42	0.964	35.58	34.90	27.12	25.14	34.83	158.37	13	11.46	0.592	0.96	-50.26	-100.00	11.46	51.31	4.25	
158.42	0.978	35.40	34.75	26.81	24.50	34.68	158.37	13	12.10	0.562	1.15	-51.06	-100.00	12.10	51.31	4.22	
158.42	0.967	35.21	34.83	24.32	22.00	34.78	158.37	13	16.75	0.511	1.08	-50.69	-100.00	16.75	51.31	7.41	
158.42	0.986	35.35	34.87	25.51	22.15	34.80	159.94	13	18.23	0.630	1.72	-51.05	-100.00	18.23	51.48	5.18	
158.42	0.985	35.60	34.98	26.81	21.75	34.88	159.94	13	13.50	0.644	2.41	-53.07	-100.00	13.50	51.48	5.78	
160.00	0.996	35.62	35.03	26.61	22.60	34.88	161.61	13	13.71	0.468	3.10	-50.32	-100.00	13.71	51.66	5.20	
160.00	0.955	34.41	33.97	24.13	23.28	33.78	159.94	13	17.44	0.656	5.65	-51.18	-100.00	17.44	51.48	3.16	
161.62	0.907	32.69	32.37	20.98	19.12	32.23	161.61	13	20.06	0.611	9.05	-53.21	-100.00	20.06	51.66	4.59	
163.27	0.947	32.68	32.43	20.17	18.00	32.30	161.61	13	20.03	0.546	9.55	-51.64	-100.00	20.03	51.66	6.91	
164.95	0.932	33.51	33.16	22.28	19.02	33.05	161.61	13	18.95	0.647	7.34	-54.99	-100.00	18.95	51.66	6.25	
164.95	0.930	36.13	35.50	27.41	25.38	35.37	163.20	13	14.20	0.539	1.38	-50.78	-100.00	14.20	51.83	2.74	
164.95	0.989	39.13	37.90	33.05	32.04	37.68	164.91	13	9.02	0.698	-0.18	-46.76	-100.00	8.84	52.01	1.01	
163.27	0.989	41.15	39.19	36.75	36.06	38.87	163.20	13	4.26	0.710	0.41	-47.57	-100.00	4.26	51.83	-2.11	
163.27	0.985	42.26	39.78	38.63	38.35	39.40	163.20	13	2.63	0.708	1.12	-46.52	-100.00	1.53	51.83	-5.18	
163.27	0.984	41.94	39.49	38.28	38.03	39.19	163.20	13	1.78	0.728	1.45	-40.51	-100.00	1.60	51.83	-7.40	
163.27	0.897	39.80	36.73	36.86	35.73	36.32	161.61	13	2.80	0.714	3.61	-41.94	-100.00	2.80	51.66	-10000	
156.86	0.670	30.70	28.73	26.30	25.91	27.31	158.37	12	11.86	0.639	12.85	-47.71	-100.00	11.86	51.31	-10000	
163.27	0.683	25.25	22.91	21.33	13.98	22.67	-10000	1	19.35	0.565	18.21	-56.41	-100.00	19.35	-10000	-10000	
163.27	0.604	23.06	19.87	20.10	15.14	18.74	-10000	1	13.94	0.638	16.21	-58.44	-100.00	13.94	-10000	-10000	
161.62	0.520	20.67	16.28	18.37	14.23	13.84	-10000	1	10.15	0.498	9.18	-53.67	-100.00	10.15	-10000	-10000	
53.51	0.740	19.30	13.94	17.62	13.92	8.82	-10000	1	2.87	0.559	6.44	-56.23	-100.00	2.87	-10000	-10000	
54.24	0.495	19.93	13.72	18.48	15.44	-10000	-10000	1	2.51	0.575	4.16	-55.35	-100.00	2.51	-10000	-10000	
50.00	0.845	20.16	14.41	18.64	15.83	-10000	-10000	1	5.18	0.569	6.60	-54.72	-100.00	5.18	-10000	-10000	
49.69	0.699	19.36	13.57	17.76	13.59	9.36	-10000	1	3.62	0.428	7.32	-52.04	-100.00	3.62	-10000	-10000	
50.00	0.955	19.29	13.99	17.51	13.23	10.30	-10000	1	7.55	0.618	6.53	-59.41	-100.00	7.55	-10000	-10000	
50.31	0.727	19.27	13.67	17.55	12.90	10.00	-10000	1	8.87	0.536	8.33	-56.36	-100.00	8.87	-10000	-10000	
50.00	0.867	19.98	14.89	18.11	14.25	11.50	-10000	1	8.25	0.658	11.08	-60.31	-100.00	8.25	-10000	-10000	
161.62	0.251	30.80	22.61	30.06	26.10	11.37	-10000	1	-4.20	0.532	5.80	-43.02	-100.00	-4.20	-10000	-10000	
49.69	0.793	39.43	32.25	38.51	34.23	14.04	-10000	0	-9.90	0.729	-4.71	-44.38	-100.00	-14.60	-10000	-10000	
163.27	0.448	39.44	32.99	38.33	33.84	21.36	-10000	0	-10.18	0.574	2.78	-36.91	-100.00	-10.18	-10000	-10000	
130.08	0.363	35.47	33.36	31.30	34.29	-10000	-10000	0	0.15	0.523	-2.87	-34.49	-100.00	-2.72	-10000	-10000	
124.03	0.506	34.79	33.30	29.39	32.24	30.45	-10000	6	3.25	0.613	-5.60	-40.18	0.23	-2.35	-10000	-10000	
119.40	0.587	32.03	30.47	26.81	31.52	-10000	-10000	6	5.54	0.486	-7.37	-35.97	-100.00	-1.83	-10000	-10000	
115.94	0.686	32.36	27.65	30.54	30.17	23.83	-10000	0	-2.79	0.446	1.66	-36.01	-100.00	-2.79	-10000	-10000	
55.94	0.862	32.21	27.25	30.53	30.20	22.52	115.07	12	-3.05	0.537	-10000	-39.10	-100.00	-3.05	45.78	-10000	
114.29	0.583	30.22	27.93	26.29	28.34	22.82	110.32	12	-2.01	0.508	-10000	-39.91	-100.00	-2.01	45.05	-10000	
108.84	0.618	28.77	27.38	23.01	26.83	22.99	108.80	12	0.14	0.513	-10000	-41.59	-100.00	0.14	44.81	-10000	
52.81	0.995	26.57	24.73	21.87	23.18	22.64	-10000	1	5.37	0.468	-1.34	-43.71	-100.00	4.02	-10000	-10000	
107.38	0.740	27.97	25.90	23.61	25.13	23.66	-10000	6	4.95	0.619	-1.04	-47.56	-100.00	3.90	-10000	-10000	
106.67	0.538	28.81	26.19	25.33	27.12	22.19	-10000	5	0.18	0.629	-1.72	-46.03	-100.00	-1.54	-10000	-10000	
107.38	0.595	27.43	25.28	23.20	25.22	21.71	-10000	5	0.01	0.586	-1.42	-46.02	-100.00	-1.40	-10000	-10000	
113.48	0.539	25.58	23.44	21.39	22.27	20.60	-10000	1	4.13	0.510	-10000	-46.05	-100.00	4.13	-10000	-10000	
55.17	0.890	25.18	23.22	20.67	24.14	-10000	-10000	1	2.43	0.732	-10000	-54.66	-100.00	2.43	-10000	-10000	
110.34	0.443	25.03	23.60	19.23	22.97	17.48	-10000	1	-2.09	0.592	0.25	-48.53	-100.00	-2.09	-10000	-10000	
52.46	1.016	24.43	22.62	19.64	23.41	-10000	-10000	1	-3.25	0.528	-10000	-45.56	-100.00	-3.25	-10000	-10000	
113.48	0.304	23.93	21.80	19.61	22.71	-10000	-10000	1	-1.97	0.704	0.80	-54.36	-100.00	-1.97	-10000	-10000	
57.14	0.567	24.31	20.68	21.71	23.11	-10000	-10000	1	0.34	0.545	2.80	-46.49	-100.00	0.34	-10000	-10000	
58.18	0.697	25.09	20.58	23.11	22.98	17.26	-10000	1	-0.96	0.466	-10000	-43.84	-100.00	-0.96	-10000	-10000	
128.00	0.555	26.76	23.19	24.16	23.99	20.88	-10000	1	2.16	0.515	-10000	-44.51	-100.00	2.16	-10000	-10000	
128.00	0.765	27.60	24.73	24.37	24.62	23.40	-10000	1	3.26	0.595	-10000	-47.01	-100.00	3.26	-10000	-10000	
128.00	0.733	27.77	25.14	24.24	24.85	23.50	-10000	6	5.56	0.552	-10000	-45.02	-100.00	5.56	-10000	-10000	
129.03	0.698	30.60	28.36	26.61	29.33	23.38	-10000	0	2.20	0.475	-10000	-37.79	-100.00	2.20	-10000	-10000	
130.08	0.662	30.69	28.28	26.95	29.17	24.45	129.01	12	2.20	0.454	-10000	-37.27	-100.00	2.20	47.76	-10000	
131.15	0.794	32.10	29.93	28.01	30.44	26.39	130.06	12	3.57	0.592	-10000	-41.06	-100.00	3.57	47.90	-10000	
132.23	0.750	33.96	32.08	29.40	32.82	26.88	132.18	12	0.69	0.630	-10000	-40.38	-100.00	0.69	48.18	40.90	
132.23	0.593	32.96	30.33	29.49	31.47	24.69	132.18	12	-1.10	0.506	-10000	-36.71	-100.00	-1.10	48.18	20.75	
132.23	0.396	34.37	30.55	32.03	32.26	22.84	131.12	12	-3.87	0.384	-10000	-32.08	-100.00	-3.87	48.04	20.88	
136.75	0.494	35.38	31.22	33.26	33.61	24.42	135.58	12	-4.68	0.453	-2.50	-32.80	-100.00	-7.18	48.62	17.50	
137.93	0.704	35.90	33.74	31.83	35.05	26.70	139.07	12	-3.45	0.533	-4.26	-34.10	-100.00	-7.71	49.06	13.33	
137.93	0.851	36.03	34.43	30.91	35.02	28.79	139.07	12	-3.64	0.627	-4.45	-38.04	-100.00	-8.09	49.06	4.32	
137.93	0.779	34.58	32.88	29.69	32.62	29.92	137.87	13	1.37	0.607	-4.61	-43.59	-100.00	-3.24	48.91	-7.47	
136.75	0.828	34.31	31.65	30.90	31.11	31.22	136.68	13	5.30	0.699	-5.00	-45.67	-100.00	0.29	48.76	-15.91	
134.45	0.720	32.80	30.19	29.30	30.38	28.55	134.41	13	5.16	0.735	-3.37	-48.62	-100.00	1.80	48.47	-24.86	
133.33	0.665	28.77	26.82	24.25	25.41	25.10	133.33	12	7.39	0.616	-10000	-47.14	-100.00	7.39	48.33	-32.36	
129.03	0.820	26.79	26.00	18.55	17.22	25.55	131.12	13	15.03	0.517	-10000	-51.35	-100.00	15.03	48.04	-37.17	
128.00	0.901	27.45	26.78	18.71	16.55	26.43	124.98	13	17.68	0.522	-10000	-52.20	-100.00	17.68	47.21	-10000	
124.03	0.853	27.01	26.23	18.85	15.09	25.96	122.12	13	18.33	0.574	-10000	-55.66	-100.00	18.33	46.81	-10000	
118.52	0.781	26.10	25.17	18.72	14.09	24.92	-10000	0	17.50	0.541	-10000	-55.36	-100.00	17.50	-10000	-10000	
115.11	0.873	26.21	25.42	18.11	13.98	25.22	-10000	6	18.28	0.526	-10000	-54.91	-100.00	18.28	-10000	-10000	
112.68	0.818	25.65	24.65	18.20	14.39	24.31	-10000	1	18.04	0.552	-10000	-55.48	-100.00	18.04	-10000	-10000	
108.84	0.533	23.71	21.46	19.61	15.53	20.80	-10000	1	10.74	0.636	2.08	-57.95	-100.00	10.74	-10000	-10000	
101.27	0.696	35.99	29.90	34.75	33.21	-10000	-10000	0	-3.28	0.780	5.08	-49.02	-100.00	-3.28	-10000	-10000	
51.95	0.955	34.95	29.59	33.45	32.92	-10000	-10000	0	-8.21	0.713	2.98	-44.69	-100.00	-8.21	-10000	-10000	
104.58	0.722	30.86	26.26	28.92	24.97	22.80	-10000	6	0.44	0.497	0.67	-42.89	-100.00	0.44	-10000	-10000	
51.28	0.979	28.10	23.77	26.07	22.66	21.03	-10000	1	0.72	0.506	-10000	-45.52	-100.00	0.71	-10000	-10000	
104.58	0.535	31.37	21.93	30.81	24.81	18.31	-10000	1	0.62	0.360	5.17	-38.87	0.33	0.62	-10000	-10000	
50.79	0.805	35.91	21.43	35.75	27.24	-10000	-10000	1	-7.09	0.303	7.64	-34.96	-100.00	-7.09	-10000	-10000	
78.05	0.404	40.75	23.75	40.66	29.67	-10000	-10000	1	-12.73	0.539	9.54	-39.71	-100.00	-12.73	-10000	-10000	
50.16	0.767	43.10	25.89	43.02	31.29	-10000	-10000	0	-14.92	0.480	9.23	-35.99	-100.00	-14.92	-10000	-10000	
50.16	0.811	44.96	26.50	44.89	31.37	10.63	-10000	0	-16.43	0.372	7.62	-32.64	-100.00	-16.43	-10000	-10000	
49.84	0.750	44.63	25.62	44.58	29.58	-10000	-10000	0	-12.05	0.555	7.41	-40.41	-100.00	-12.05	-10000	-10000	
50.47	0.704	44.14	26.00	44.08	30.49	10.20	-10000	6	-13.47	0.525	5.71	-38.37	-100.00	-13.47	-10000	-10000	
50.63	0.836	43.85	27.14	43.75	32.38	10.16	-10000	0	-16.25	0.484	6.44	-35.04	-100.00	-16.25	-10000	-10000	
168.42	0.298	42.33	31.17	41.98	33.26	-10000	-10000	0	-11.98	0.574	7.83	-37.49	-100.00	-11.98	-10000	-10000	
49.84	0.865	33.80	28.01	32.46	29.18	10.37	-10000	6	-5.20	0.424	10.03	-36.33	-100.00	-5.42	-10000	-10000	
158.42	0.291	20.90	15.75	19.04	15.89	10.47	-10000	1	4.01	0.591	11.04	-55.57	-100.00	4.01	-10000	-10000	
50.16	0.806	21.31	14.67	20.12	14.47	10.63	-10000	1	5.12	0.462	9.83	-52.22	-100.00	5.12	-10000	-10000	
74.77	0.540	29.15	26.30	25.92	27.01	-10000	-10000	0	-7.64	0.610	10.27	-45.27	-100.00	-7.64	-10000	-10000	
51.12	0.843	31.73	29.78	27.30	30.41	10.08	-10000	0	-13.15	0.573	10.51	-40.30	-100.00	-13.15	-10000	-10000	
74.07	0.450	31.21	29.95	25.16	30.38	10.90	-10000	0	-11.05	0.537	8.66	-38.92	-100.00	-11.05	-10000	-10000	
-10000	-10000	26.18	24.57	20.96	23.43	20.11	-10000	1	6.78	0.234	9.33	-37.56	-100.00	6.78	-10000	-10000	
109.59	0.336	25.32	24.00	19.17	24.25	-10000	-10000	1	8.71	0.531	2.73	-44.83	-100.00	8.71	-10000	-10000	
108.84	0.591	23.95	21.59	19.98	17.50	19.98	-10000	1	9.61	0.498	-10000	-50.40	-100.00	9.61	-10000	-10000	
111.89	0.743	23.34	20.53	19.77	15.17	19.45	-10000	1	13.03	0.470	4.95	-51.78	-100.00	13.03	-10000	-10000	
53.33	1.101	22.04	19.21	18.57	14.19	18.05	-10000	1	10.33	0.563	1.83	-56.12	-100.00	10.33	-10000	-10000	
107.38	0.722	23.18	20.18	19.85	14.15	19.66	-10000	1	10.93	0.596	2.41	-57.52	-100.00	10.93	-10000	-10000	
105.26	0.593	23.93	21.71	19.75	18.34	19.84	-10000	1	9.57	0.563	-0.45	-51.97	-100.00	9.12	-10000	-10000	
103.90	0.652	24.94	22.67	20.87	20.72	19.91	-10000	1	5.30	0.541	0.15	-48.73	-100.00	5.30	-10000	-10000	
101.91	0.601	24.94	22.38	21.22	20.75	19.68	-10000	1	3.63	0.527	1.47	-48.18	-100.00	3.63	-10000	-10000	
98.16	0.570	24.69	22.07	21.01	20.91	18.98	-10000	1	5.91	0.424	-0.63	-44.60	-100.00	5.28	-10000	-10000	
96.39	0.535	25.57	22.39	22.56	22.32	18.68	-10000	1	1.43	0.555	-0.97	-47.67	-100.00	0.45	-10000	-10000	
94.67	0.571	24.60	22.41	20.18	20.81	19.80	-10000	1	3.53	0.496	-0.75	-47.02	-100.00	2.78	-10000	-10000	
47.48	1.038	23.45	20.98	19.64	18.45	18.58	-10000	1	7.26	0.443	0.58	-47.64	-100.00	7.26	-10000	-10000	
93.57	0.641	24.09	21.82	19.62	22.27	-10000	-10000	1	9.38	0.420	3.36	-43.12	-100.00	9.38	-10000	-10000	
93.57	0.567	23.75	21.69	19.39	19.30	19.37	-10000	1	9.01	0.528	1.79	-49.67	-100.00	9.01	-10000	-10000	
93.02	0.746	23.78	21.28	19.53	18.17	18.91	-10000	1	14.08	0.505	4.00	-49.97	-100.00	14.08	-10000	-10000	
91.95	0.592	23.50	21.57	18.74	17.96	19.51	-10000	1	13.00	0.533	3.12	-51.19	-100.00	13.00	-10000	-10000	
92.49	0.719	23.60	21.78	18.25	22.00	-10000	-10000	1	13.61	0.306	3.24	-40.27	-100.00	13.61	-10000	-10000	
91.43	0.506	23.47	20.48	20.05	20.06	16.38	-10000	1	4.10	0.598	1.31	-51.70	0.30	4.10	-10000	-10000	
86.96	0.570	22.92	20.95	18.25	21.76	-10000	-10000	1	5.93	0.667	1.94	-53.27	-100.00	5.93	-10000	-10000	
86.49	0.547	22.81	20.49	18.29	21.08	-10000	-10000	1	8.69	0.476	4.21	-46.07	-100.00	8.69	-10000	-10000	
48.63	1.194	21.39	18.88	17.64	17.79	15.51	-10000	1	6.46	0.502	1.06	-50.25	-100.00	6.46	-10000	-10000	
98.16	0.348	22.49	19.42	19.17	20.39	-10000	-10000	1	8.26	0.612	6.89	-51.98	-100.00	8.26	-10000	-10000	
48.93	1.033	22.03	17.39	20.06	19.15	-10000	-10000	1	2.63	0.492	4.19	-48.54	-100.00	2.63	-10000	-10000	
-10000	-10000	22.98	18.88	20.61	20.51	-10000	-10000	1	0.40	0.608	-0.56	-51.68	-100.00	-0.16	-10000	-10000	
52.12	0.618	21.43	16.36	19.48	18.37	-10000	-10000	1	1.40	0.624	-0.69	-54.55	-100.00	0.71	-10000	-10000	
49.23	0.696	20.85	16.15	18.91	16.10	12.55	-10000	1	3.78	0.511	4.81	-52.25	-100.00	3.78	-10000	-10000	
-10000	-10000	22.63	19.60	19.29	20.61	-10000	-10000	1	6.26	0.491	3.30	-47.05	-100.00	6.26	-10000	-10000	
55.17	0.781	22.22	18.93	19.29	18.03	15.44	-10000	1	4.68	0.438	-10000	-47.91	-100.00	4.68	-10000	-10000	
58.61	0.584	25.93	24.13	21.09	24.83	-10000	-10000	1	6.58	0.707	-5.85	-52.42	-100.00	0.72	-10000	-10000	
60.38	0.535	25.82	23.81	21.38	23.64	18.47	-10000	1	5.33	0.574	-4.83	-47.11	-100.00	0.50	-10000	-10000	
61.30	0.526	24.34	20.12	22.14	21.60	15.74	-10000	1	-3.27	0.502	-0.91	-46.44	-100.00	-4.17	-10000	-10000	
-10000	-10000	23.60	19.54	21.31	20.27	14.39	-10000	1	-0.33	0.572	3.12	-50.40	-100.00	-0.33	-10000	-10000	
158.42	0.540	22.49	19.72	18.95	16.21	18.07	-10000	1	9.96	0.506	4.60	-51.97	-100.00	9.96	-10000	-10000	
160.00	0.673	23.22	21.58	17.97	14.41	20.95	-10000	1	18.47	0.590	9.41	-57.00	-100.00	18.47	-10000	-10000	
160.00	0.631	25.66	24.51	19.03	17.40	24.02	-10000	1	17.89	0.552	13.24	-52.47	-100.00	17.89	-10000	-10000	
164.95	0.827	36.55	33.08	33.94	35.36	28.05	-10000	0	4.45	0.817	10.82	-50.07	0.32	4.45	-10000	-10000	
166.67	0.923	36.69	34.62	32.48	34.30	31.55	164.91	12	7.47	0.657	7.61	-40.21	-100.00	7.47	52.01	-10000	
168.42	1.006	36.13	34.39	31.32	30.92	33.13	168.37	13	8.29	0.532	5.98	-44.37	-100.00	8.29	52.37	-10000	
170.21	0.969	35.20	34.00	29.01	29.62	32.96	170.13	13	8.70	0.483	4.99	-41.38	-100.00	8.70	52.55	-10000	
172.04	0.923	34.41	32.98	28.86	27.58	32.31	170.13	13	6.07	0.512	3.49	-49.20	-100.00	6.07	52.55	5.63	
172.04	0.934	34.49	33.39	27.93	25.92	32.98	170.13	13	8.28	0.587	4.11	-46.14	-100.00	8.28	52.55	-2.76	
170.21	0.971	34.88	33.95	27.73	23.01	33.69	170.13	12	9.54	0.463	4.95	-44.61	-100.00	9.54	52.55	-10.33	
168.42	0.971	34.50	33.64	26.99	21.72	33.46	168.37	12	14.97	0.455	5.92	-44.75	-100.00	14.97	52.37	-14.07	
164.95	0.979	34.05	33.40	25.43	21.61	33.31	166.63	13	14.55	0.576	5.32	-49.22	-100.00	14.55	52.19	-16.79	
164.95	0.979	33.22	32.68	23.79	19.39	32.61	163.20	13	18.73	0.607	5.87	-52.76	-100.00	18.73	51.83	-18.28	
161.62	0.927	31.96	31.40	22.72	19.50	31.33	163.20	12	14.49	0.635	5.21	-53.93	-100.00	14.49	51.83	-17.35	
160.00	0.938	30.84	30.37	20.84	17.41	30.28	161.61	13	15.39	0.631	5.76	-55.83	-100.00	15.39	51.66	-14.52	
160.00	0.927	31.16	30.54	22.32	19.59	30.43	159.94	13	13.95	0.630	6.10	-53.61	-100.00	13.95	51.48	-15.82	
158.42	0.956	32.02	31.15	24.50	22.28	31.03	158.37	13	12.85	0.617	7.17	-51.44	-100.00	12.85	51.31	-19.80	
158.42	0.952	32.86	31.84	26.00	24.00	31.68	158.37	13	11.77	0.620	7.66	-48.73	-100.00	11.77	51.31	-23.36	
156.86	0.944	33.07	32.11	26.00	25.12	31.96	153.78	12	10.34	0.664	6.93	-49.75	-100.00	10.34	50.80	-31.59	
