#f0 [Hz]	periodicity (0~1)	power [dB]	sonorant power [dB]	high freq. power [dB]	 mid freq. power [dB]	low freq power [dB]	f0 after post-proc. [Hz]	f0 reliability code (0 ~ 13)	a1-a3 [dB]	f1f3syn (-1.0~1.0)	h1-a1 [dB]	breathpow [dB]	ips (-1.0~1.0)	h1-a3 [dB]	f0 after post-proc [semitone]	delta f0 [semitone]	vocal fry detection
52.46	0.883	19.85	14.29	18.29	13.21	11.23	-10000	1	6.41	0.531	6.26	-58.65	-100.00	6.41	-10000	-10000	
50.31	0.678	19.83	13.99	18.17	15.45	-10000	-10000	1	5.99	0.577	9.94	-58.20	-100.00	5.99	-10000	-10000	
51.12	0.961	19.47	13.48	17.89	13.59	9.92	-10000	1	6.04	0.537	7.48	-58.49	-100.00	6.04	-10000	-10000	
50.16	0.745	19.93	14.37	17.95	13.90	10.91	-10000	1	4.47	0.609	8.64	-61.12	0.21	4.47	-10000	-10000	
50.96	0.952	19.56	13.78	17.66	12.71	10.83	-10000	1	8.11	0.621	9.94	-62.85	-100.00	8.11	-10000	-10000	
50.47	0.884	19.78	14.08	17.79	13.12	10.38	-10000	1	6.13	0.561	6.05	-59.89	-100.00	6.13	-10000	-10000	
50.96	0.903	20.43	13.77	18.89	12.58	10.64	-10000	1	5.71	0.550	7.62	-60.00	-100.00	5.71	-10000	-10000	
51.28	0.775	20.13	14.16	18.50	15.44	-10000	-10000	1	5.42	0.665	8.62	-62.26	0.44	5.42	-10000	-10000	
49.84	0.658	31.03	25.94	29.39	28.95	-10000	-10000	0	-8.81	0.792	2.75	-57.03	-100.00	-8.81	-10000	-10000	
51.95	0.602	39.79	35.38	37.83	38.00	-10000	-10000	0	-17.23	0.912	-10000	-62.93	0.31	-17.24	-10000	-10000	
48.93	0.582	29.92	26.32	27.39	28.10	-10000	-10000	0	-8.99	0.660	6.27	-49.35	-100.00	-8.99	-10000	-10000	
-10000	-10000	24.80	20.47	22.69	22.30	10.84	-10000	1	-5.60	0.572	9.91	-51.15	-100.00	-5.60	-10000	-10000	
146.79	0.345	25.75	23.76	21.18	24.48	-10000	-10000	1	-3.82	0.433	6.53	-44.08	-100.00	-3.82	-10000	-10000	
134.45	0.673	28.58	27.63	21.19	25.13	24.81	-10000	0	3.86	0.706	8.03	-54.84	-100.00	3.86	-10000	-10000	
130.08	0.836	29.30	28.40	21.84	28.84	-10000	124.98	12	5.04	0.578	4.43	-44.85	-100.00	5.04	47.21	-10000	
125.00	0.906	28.90	27.47	23.27	25.70	25.02	124.98	12	4.44	0.675	1.75	-52.53	-100.00	4.44	47.21	-10000	
121.21	0.673	29.25	27.87	23.56	27.32	23.33	123.04	12	-1.62	0.634	-10000	-48.85	-100.00	-1.62	46.94	-10000	
119.40	0.777	28.99	27.39	23.78	26.73	23.16	-10000	0	0.32	0.550	1.06	-45.85	-100.00	0.32	-10000	-35.53	
115.11	0.801	28.08	26.80	22.09	25.33	23.14	114.27	12	1.06	0.627	-0.16	-50.51	-100.00	0.90	45.66	-41.75	
114.29	0.641	28.18	27.05	21.66	24.60	24.40	113.42	12	3.89	0.623	-0.99	-51.05	-100.00	2.90	45.53	-40.04	
112.68	0.730	27.89	26.51	22.04	23.02	25.03	112.64	12	6.01	0.500	-1.25	-47.73	-100.00	4.76	45.41	-10000	
111.11	0.590	27.62	26.32	21.56	23.37	24.26	111.09	12	5.18	0.530	-1.07	-48.45	-100.00	4.11	45.17	-10000	
110.34	0.612	26.49	25.20	20.19	23.58	21.40	110.32	12	5.91	0.633	-0.03	-52.54	-100.00	5.88	45.05	-10000	
116.79	0.518	26.93	23.56	24.15	24.23	-10000	-10000	1	8.62	0.554	3.56	-48.50	-100.00	8.62	-10000	-10000	
128.00	0.368	37.02	20.79	36.91	21.60	-10000	-10000	1	3.77	0.516	1.17	-49.71	-100.00	3.77	-10000	-10000	
52.46	0.669	31.46	16.21	31.32	17.28	-10000	-10000	1	-1.72	0.499	4.74	-53.43	0.18	-1.72	-10000	-10000	
-10000	-10000	27.40	22.55	25.61	23.45	-10000	-10000	1	-5.70	0.601	5.33	-51.22	-100.00	-5.70	-10000	-10000	
50.63	0.697	40.88	36.84	38.69	37.52	10.51	-10000	0	-14.58	0.715	-5.28	-42.99	0.33	-20.46	-10000	-10000	
-10000	-10000	41.38	37.58	39.04	38.31	-10000	-10000	0	-18.87	0.629	-2.93	-37.62	-100.00	-23.84	-10000	-10000	
78.05	0.456	41.62	37.34	39.58	38.27	-10000	-10000	0	-22.43	0.593	1.95	-36.05	-100.00	-24.36	-10000	-10000	
79.21	0.483	40.75	35.96	38.99	36.89	-10000	-10000	0	-20.84	0.473	4.64	-32.94	-100.00	-20.84	-10000	-10000	
-10000	-10000	39.38	34.35	37.73	35.39	-10000	-10000	0	-15.40	0.288	2.95	-29.22	-100.00	-15.40	-10000	-10000	
133.33	0.681	36.16	34.42	31.30	34.90	-10000	-10000	0	-7.91	0.466	-1.02	-34.70	0.46	-8.93	-10000	-10000	
126.98	0.805	34.04	33.32	25.77	31.86	28.97	127.97	12	0.12	0.631	-10000	-44.16	-100.00	0.12	47.62	-10000	
125.98	0.848	34.27	33.94	22.82	32.51	28.92	124.98	12	-0.22	0.622	-10000	-43.10	-100.00	-0.22	47.21	-10000	
125.00	0.884	33.27	32.92	21.97	31.37	28.18	124.98	13	-1.26	0.732	-10000	-50.21	-100.00	-1.26	47.21	-10000	
123.08	0.504	30.07	29.01	23.34	26.93	25.29	123.04	12	2.81	0.563	-10000	-46.16	-100.00	2.81	46.94	-10000	
195.12	0.311	25.57	21.87	22.98	22.19	-10000	-10000	1	7.33	0.537	-0.05	-49.89	-100.00	7.27	-10000	-10000	
52.98	0.629	21.62	17.18	19.27	18.05	-10000	-10000	1	5.55	0.618	1.21	-57.37	-100.00	2.67	-10000	-10000	
50.31	0.721	20.63	14.66	18.87	15.07	10.78	-10000	1	4.56	0.532	9.72	-56.83	-100.00	4.56	-10000	-10000	
51.12	0.931	19.79	13.84	17.83	13.32	10.19	-10000	1	6.81	0.422	10.55	-54.91	-100.00	6.81	-10000	-10000	
50.00	0.813	19.35	15.16	16.71	14.57	10.47	-10000	1	6.36	0.557	5.85	-58.28	-100.00	6.36	-10000	-10000	
49.38	0.666	19.76	14.53	17.74	15.97	-10000	-10000	1	5.08	0.588	5.31	-58.14	-100.00	5.08	-10000	-10000	
50.31	0.910	19.57	14.23	17.82	13.97	9.86	-10000	1	4.36	0.587	8.14	-60.10	-100.00	4.36	-10000	-10000	
51.28	0.759	19.64	14.28	17.77	15.54	-10000	-10000	1	4.56	0.630	8.02	-60.44	-100.00	4.56	-10000	-10000	
50.47	0.841	19.86	13.98	18.09	15.25	-10000	-10000	1	4.63	0.505	5.80	-55.67	-100.00	4.63	-10000	-10000	
-10000	-10000	20.96	16.71	18.41	16.60	10.30	-10000	1	4.13	0.515	1.52	-54.68	-100.00	4.13	-10000	-10000	
49.69	0.601	33.04	31.36	28.01	31.41	-10000	-10000	0	20.23	0.690	-19.20	-47.64	-100.00	1.03	-10000	-10000	
50.31	0.899	34.72	31.31	32.05	31.36	-10000	-10000	0	20.30	0.625	-18.92	-44.38	0.27	1.38	-10000	-10000	
-10000	-10000	29.06	23.87	27.43	24.12	-10000	-10000	1	15.46	0.404	-8.61	-43.58	-100.00	6.85	-10000	-10000	
-10000	-10000	26.91	24.35	23.35	24.49	-10000	-10000	1	15.22	0.392	-5.45	-42.86	-100.00	9.77	-10000	-10000	
103.90	0.518	31.83	31.50	20.04	31.52	-10000	-10000	0	18.65	0.591	-8.72	-42.72	-100.00	9.93	-10000	-10000	
48.63	0.626	33.56	33.00	24.29	33.05	-10000	-10000	0	19.57	0.677	-8.01	-45.29	-100.00	11.57	-10000	-10000	
89.39	0.639	31.15	30.66	21.12	25.08	29.34	-10000	5	18.79	0.645	-5.59	-51.62	-100.00	13.21	-10000	-10000	
86.02	0.819	30.38	29.92	19.67	25.02	28.38	-10000	0	18.89	0.480	-9.67	-45.04	-100.00	9.22	-10000	-10000	
85.56	0.720	29.99	29.12	22.47	29.47	-10000	-10000	0	12.59	0.593	-8.15	-44.85	-100.00	4.44	-10000	-10000	
87.91	0.744	30.75	28.36	26.88	28.97	-10000	-10000	6	9.60	0.582	-4.90	-44.89	-100.00	4.70	-10000	-10000	
93.02	0.486	27.25	24.82	23.44	20.80	23.58	-10000	1	10.49	0.520	2.22	-50.66	-100.00	10.49	-10000	-10000	
95.24	0.761	26.62	25.37	20.20	25.49	-10000	-10000	7	17.44	0.617	5.56	-49.89	-100.00	17.44	-10000	-10000	
99.38	0.752	27.72	26.84	20.00	19.68	26.03	98.74	13	16.42	0.615	9.11	-55.61	-100.00	16.42	43.13	-10000	
102.56	0.934	28.73	27.99	20.33	17.34	27.72	102.52	13	17.74	0.546	-10000	-55.08	-100.00	17.74	43.78	-10000	
104.58	0.878	29.33	28.60	20.93	17.76	28.36	104.55	13	20.25	0.583	-10000	-56.14	-100.00	20.25	44.12	-10000	
107.38	0.955	29.52	28.97	19.87	20.54	28.37	106.62	11	18.80	0.566	-10000	-52.67	-100.00	18.80	44.46	35.14	
110.34	0.877	28.88	28.20	20.16	20.09	27.58	110.32	13	18.67	0.493	-10000	-50.41	-100.00	18.67	45.05	28.95	
114.29	0.810	31.80	28.33	29.16	22.33	27.26	111.09	13	16.92	0.617	-10000	-53.05	-100.00	16.92	45.17	22.60	
114.29	0.837	34.43	29.21	32.85	23.06	28.22	111.86	13	16.74	0.603	-10000	-51.69	-100.00	16.74	45.29	17.14	
113.48	0.858	30.81	30.14	22.26	16.74	30.06	113.42	13	18.95	0.455	-10000	-52.51	-100.00	18.95	45.53	10.36	
113.48	0.899	31.75	31.34	21.04	17.26	31.27	113.42	13	17.38	0.581	-0.42	-56.56	-100.00	16.96	45.53	7.32	
113.48	0.970	31.62	31.22	20.94	15.51	31.17	114.27	13	19.27	0.515	-0.35	-55.77	-100.00	18.92	45.66	6.15	
114.29	0.889	31.96	31.62	20.42	17.39	31.55	114.27	13	19.04	0.501	-10000	-53.39	-100.00	19.04	45.66	8.53	
115.11	0.894	33.32	33.00	21.56	30.37	29.85	114.27	13	15.86	0.593	-0.80	-43.95	-100.00	15.06	45.66	13.23	
115.11	0.912	33.40	32.81	24.37	20.48	32.75	115.07	12	14.09	0.596	-0.24	-53.97	-100.00	13.85	45.78	16.51	
116.79	0.857	32.57	31.74	24.82	22.09	31.66	117.62	12	9.63	0.560	-10000	-50.88	-100.00	9.63	46.16	19.79	
116.79	0.913	32.10	31.04	25.34	22.89	30.91	119.40	12	9.57	0.601	-10000	-51.78	-100.00	9.57	46.42	20.48	
119.40	0.921	30.15	29.34	22.36	19.10	29.08	120.23	13	15.98	0.613	1.98	-56.10	-100.00	15.98	46.54	17.16	
121.21	0.930	30.74	30.18	21.49	18.59	29.91	121.21	13	15.12	0.501	-10000	-52.19	-100.00	15.12	46.68	11.00	
122.14	0.925	31.27	30.84	20.81	16.60	30.71	122.12	13	17.55	0.496	-10000	-54.01	-100.00	17.55	46.81	5.47	
122.14	0.990	31.72	31.32	20.94	19.73	31.07	122.12	13	15.57	0.556	-10000	-53.08	-100.00	15.57	46.81	3.95	
122.14	0.900	31.25	30.90	19.95	19.78	30.60	122.12	12	12.27	0.582	-10000	-54.08	-100.00	12.27	46.81	2.30	
121.21	0.904	30.48	30.17	18.26	18.21	29.92	121.21	13	15.66	0.537	-10000	-53.87	-100.00	15.66	46.68	-10000	
122.14	0.945	29.86	29.48	18.78	16.09	29.32	123.04	13	15.87	0.435	-10000	-52.53	-100.00	15.87	46.94	-10000	
121.21	0.976	29.13	28.59	19.45	17.84	28.27	-10000	0	11.68	0.453	0.99	-51.35	-100.00	11.68	-10000	-10000	
121.21	0.604	38.51	33.07	37.04	35.79	26.35	-10000	0	-0.85	0.780	0.61	-49.22	-100.00	-0.85	-10000	-10000	
126.98	0.710	42.97	37.67	41.45	40.47	28.22	-10000	0	-1.36	0.719	-10000	-40.29	-100.00	-6.21	-10000	-10000	
124.03	0.801	38.19	37.32	30.79	33.64	35.87	123.04	12	6.01	0.546	-6.34	-38.78	-100.00	-0.32	46.94	-10000	
123.08	0.886	40.29	39.23	33.64	36.05	38.04	122.12	12	5.29	0.675	-9.27	-42.18	-100.00	-3.98	46.81	-10000	
120.30	0.840	40.19	38.68	34.87	36.75	37.28	121.21	12	6.32	0.656	-10.62	-40.49	-100.00	-4.29	46.68	-12.83	
119.40	0.874	39.53	38.07	34.07	36.05	36.45	118.51	13	7.17	0.634	-12.09	-40.12	-100.00	-4.92	46.29	-10.38	
119.40	0.947	39.17	38.02	32.85	35.46	36.38	120.23	13	7.53	0.670	-11.62	-42.50	-100.00	-4.10	46.54	-8.23	
118.52	0.856	38.86	37.38	33.45	35.75	35.52	119.40	13	5.80	0.708	-10.62	-44.34	-100.00	-4.82	46.42	-5.28	
118.52	0.891	38.72	37.11	33.62	36.17	34.78	118.51	12	4.97	0.683	-8.15	-42.49	-100.00	-3.18	46.29	-2.18	
118.52	0.928	39.02	37.76	33.03	36.75	34.75	118.51	12	5.74	0.610	-8.34	-38.31	-100.00	-2.60	46.29	-2.01	
118.52	0.817	38.62	37.47	32.25	36.33	34.36	118.51	13	6.87	0.635	-8.73	-39.88	-100.00	-1.86	46.29	1.84	
118.52	0.836	40.20	38.58	35.15	38.75	34.39	118.51	13	1.86	0.668	-8.78	-39.11	-100.00	-6.92	46.29	3.59	
119.40	0.950	40.17	38.92	34.15	39.03	33.44	119.40	13	-2.03	0.620	-7.67	-37.23	-100.00	-9.71	46.42	5.76	
119.40	0.917	38.69	36.03	35.28	37.46	31.90	120.23	13	-0.03	0.417	-4.42	-34.03	-100.00	-4.46	46.54	6.93	
120.30	0.866	38.52	36.49	34.23	37.58	30.68	119.40	12	-3.99	0.556	-0.93	-35.23	-100.00	-4.92	46.42	6.00	
120.30	0.895	37.35	35.61	32.53	36.18	30.67	121.21	12	-1.57	0.632	-10000	-39.89	-100.00	-1.57	46.68	3.69	
121.21	0.871	36.87	34.77	32.71	35.61	30.51	121.21	12	-0.53	0.662	-10000	-41.94	-100.00	-0.53	46.68	0.66	
119.40	0.886	34.96	32.87	30.76	33.06	30.11	120.23	12	0.11	0.580	-10000	-40.72	-100.00	0.11	46.54	1.44	
119.40	0.892	32.11	30.83	26.16	27.89	29.80	120.23	12	8.15	0.559	-10000	-45.04	-100.00	8.15	46.54	-2.53	
120.30	0.941	30.71	30.43	18.38	18.12	30.25	119.40	13	18.40	0.540	-10000	-54.07	-100.00	18.40	46.42	0.60	
122.14	0.910	30.91	30.64	18.49	17.04	30.50	121.21	13	18.43	0.576	-10000	-56.57	-100.00	18.43	46.68	5.88	
123.08	0.893	30.52	30.23	18.26	17.73	30.02	120.23	13	18.58	0.560	-10000	-55.24	-100.00	18.58	46.54	7.05	
123.08	0.948	30.47	30.10	19.23	18.49	29.85	122.12	13	15.68	0.637	-10000	-57.82	-100.00	15.68	46.81	6.29	
123.08	0.933	36.59	29.79	35.57	18.38	29.55	123.04	13	15.96	0.647	-10000	-58.41	-100.00	15.96	46.94	2.70	
123.08	0.862	34.63	29.29	33.12	18.69	28.98	122.12	12	14.25	0.490	-10000	-51.71	-100.00	14.25	46.81	-0.47	
124.03	0.822	31.97	31.09	24.55	24.11	30.66	122.12	12	10.34	0.607	0.11	-50.82	-100.00	10.34	46.81	-6.03	
122.14	0.922	36.31	34.76	31.05	31.42	33.90	122.12	13	4.71	0.692	-2.60	-47.74	-100.00	2.11	46.81	-5.00	
122.14	0.879	38.82	37.17	33.83	34.55	36.24	121.21	13	5.88	0.560	-8.13	-39.27	-100.00	-2.25	46.68	-4.75	
121.21	0.918	38.87	37.37	33.51	33.29	37.05	120.23	13	7.05	0.558	-10.36	-39.60	-100.00	-3.32	46.54	-4.58	
121.21	0.940	38.15	37.20	31.04	31.92	36.77	121.21	12	6.64	0.641	-8.60	-44.58	-100.00	-1.96	46.68	-4.37	
120.30	0.858	36.53	35.49	29.83	30.21	35.06	120.23	12	8.10	0.672	-5.98	-47.86	-100.00	2.11	46.54	-10000	
120.30	0.726	34.58	32.27	30.70	30.59	31.07	120.23	12	-2.05	0.644	-1.93	-46.06	-100.00	-3.98	46.54	-10000	
120.30	0.335	29.84	23.88	28.55	26.31	18.74	-10000	1	-3.28	0.643	3.56	-50.29	-100.00	-3.28	-10000	-10000	
-10000	-10000	21.84	16.81	20.02	15.43	14.88	-10000	1	8.33	0.525	12.43	-56.21	-100.00	8.33	-10000	-10000	
153.85	0.456	21.55	17.36	19.01	18.36	-10000	-10000	1	10.60	0.557	9.86	-54.49	-100.00	10.60	-10000	-10000	
50.00	1.006	20.54	16.83	17.79	17.45	-10000	-10000	1	10.94	0.551	6.62	-55.17	-100.00	10.94	-10000	-10000	
156.86	0.412	19.42	14.76	17.05	14.15	10.74	-10000	1	6.83	0.568	8.42	-59.14	-100.00	6.83	-10000	-10000	
50.63	0.882	20.25	15.47	18.31	15.64	10.86	-10000	1	5.07	0.610	5.83	-59.42	-100.00	5.07	-10000	-10000	
50.47	0.810	19.98	14.05	18.35	15.88	-10000	-10000	1	3.36	0.555	3.48	-56.89	-100.00	3.36	-10000	-10000	
-10000	-10000	20.44	14.43	18.64	13.84	10.62	-10000	1	4.60	0.606	6.90	-61.05	-100.00	4.60	-10000	-10000	
52.46	0.748	38.32	33.82	36.40	34.94	-10000	-10000	0	-7.61	0.768	-8.89	-49.15	-100.00	-18.61	-10000	-10000	
-10000	-10000	43.44	38.20	41.89	39.15	18.75	-10000	0	-13.35	0.688	-13.84	-39.79	0.27	-27.55	-10000	-10000	
133.33	0.402	39.72	35.35	37.73	35.95	-10000	-10000	0	-6.22	0.541	-8.36	-36.28	0.37	-14.58	-10000	-10000	
104.58	0.446	36.25	35.36	28.87	35.77	-10000	-10000	0	7.16	0.712	-9.84	-44.56	-100.00	-2.68	-10000	-10000	
105.96	0.730	33.23	32.70	23.68	29.58	30.26	106.62	12	5.60	0.530	-4.80	-42.24	-100.00	0.80	44.46	-10000	
104.58	0.708	32.06	31.54	22.40	29.57	27.77	104.55	12	-1.51	0.539	-2.36	-42.59	-100.00	-3.87	44.12	-10000	
103.90	0.533	29.19	28.08	22.57	28.74	-10000	105.21	12	-1.95	0.589	-0.94	-45.41	-100.00	-2.89	44.23	-10000	
47.62	0.867	25.60	21.98	22.94	23.57	-10000	-10000	1	-2.44	0.687	2.66	-55.31	-100.00	-2.44	-10000	-10000	
-10000	-10000	21.59	16.22	19.55	17.81	-10000	-10000	1	4.63	0.592	8.18	-56.47	0.34	4.63	-10000	-10000	
51.45	0.951	20.20	14.37	18.62	15.30	-10000	-10000	1	8.23	0.435	8.40	-53.32	-100.00	8.23	-10000	-10000	
50.47	0.720	19.53	14.46	17.34	15.77	-10000	-10000	1	3.82	0.524	7.53	-55.83	-100.00	3.82	-10000	-10000	
-10000	-10000	21.89	16.31	20.36	17.83	10.12	-10000	1	1.36	0.498	8.71	-52.85	-100.00	1.36	-10000	-10000	
49.69	0.579	39.30	34.10	37.73	36.67	12.18	-10000	0	-7.60	0.756	-5.70	-46.54	0.34	-13.52	-10000	-10000	
132.23	0.317	43.06	38.28	41.31	39.29	-10000	-10000	6	-9.81	0.692	-5.06	-39.87	0.38	-14.87	-10000	-10000	
136.75	0.297	38.01	34.36	35.56	34.77	-10000	-10000	0	-7.05	0.474	0.15	-35.10	-100.00	-7.05	-10000	-10000	
114.29	0.443	35.63	35.01	26.81	35.38	-10000	-10000	0	-3.41	0.660	-3.16	-42.07	-100.00	-6.57	-10000	-10000	
112.68	0.760	34.09	33.06	27.29	31.81	28.95	112.64	12	-1.61	0.472	-1.04	-37.99	-100.00	-2.64	45.41	-10000	
110.34	0.784	34.68	33.85	27.01	32.59	29.72	110.32	13	1.71	0.738	-4.03	-49.38	-100.00	-2.32	45.05	-10000	
108.84	0.849	35.30	34.27	28.51	32.97	30.71	108.05	13	2.36	0.720	-5.90	-47.85	-100.00	-3.54	44.69	-20.16	
106.67	0.763	36.15	34.91	30.07	33.98	30.93	106.62	12	1.90	0.684	-7.00	-44.74	-100.00	-5.10	44.46	-30.39	
105.96	0.616	35.49	34.21	29.52	33.49	30.22	105.21	12	-0.22	0.697	-6.46	-45.96	-100.00	-6.68	44.23	-29.84	
103.23	0.575	34.48	33.69	26.68	32.52	29.36	102.52	12	-0.29	0.624	-6.37	-43.18	-100.00	-6.67	43.78	-29.67	
99.38	0.714	34.94	33.86	28.29	34.05	25.14	101.22	13	2.30	0.720	-8.27	-46.77	-100.00	-5.97	43.56	-10000	
97.56	0.591	33.89	32.93	26.84	32.89	25.24	99.37	12	3.62	0.604	-8.90	-41.91	-100.00	-5.29	43.24	-10000	
96.39	0.732	34.14	33.00	27.67	32.99	26.50	-10000	0	1.68	0.480	-7.73	-37.07	-100.00	-6.06	-10000	-10000	
47.48	1.038	32.52	30.80	27.62	30.70	26.53	-10000	0	4.76	0.657	-10.34	-46.59	-100.00	-5.58	-10000	-10000	
90.91	0.538	31.87	29.63	27.82	29.63	26.46	-10000	7	3.00	0.613	-6.76	-45.57	-100.00	-3.76	-10000	-10000	
85.11	0.477	35.78	33.30	32.14	34.75	24.15	-10000	6	-3.57	0.545	-3.17	-37.63	-100.00	-6.74	-10000	-10000	
82.47	0.366	34.77	32.83	30.33	34.26	-10000	-10000	0	-5.97	0.465	-8.72	-35.31	-100.00	-14.69	-10000	-10000	
83.33	0.528	31.61	29.21	27.81	31.06	-10000	-10000	0	-3.23	0.763	-7.97	-52.66	0.54	-11.20	-10000	-10000	fr
83.77	0.503	32.23	30.44	27.42	31.93	-10000	-10000	0	-1.16	0.798	-9.67	-54.56	0.56	-10.83	-10000	-10000	fr
-10000	-10000	31.95	30.41	26.63	28.38	28.57	-10000	6	-0.93	0.760	-11.35	-55.12	-100.00	-12.28	-10000	-10000	fr
75.47	0.385	32.59	30.45	28.46	31.98	-10000	-10000	6	0.46	0.564	-14.02	-41.15	0.47	-13.56	-10000	-10000	fr
-10000	-10000	33.39	30.69	29.99	32.81	-10000	-10000	0	-4.49	0.842	-8.48	-57.95	0.42	-12.97	-10000	-10000	fr
49.38	1.021	32.40	29.20	29.57	31.02	-10000	-10000	0	-2.56	0.774	-10.45	-53.52	0.75	-13.01	-10000	-10000	fr
-10000	-10000	29.90	26.32	27.34	27.73	-10000	-10000	0	-4.77	0.581	-6.86	-46.09	-100.00	-11.62	-10000	-10000	fr
53.87	0.523	31.84	26.43	30.36	28.19	-10000	-10000	0	-4.28	0.502	-1.89	-42.63	-100.00	-6.17	-10000	-10000	fr
156.86	0.362	38.21	25.95	37.94	26.64	16.42	-10000	6	-2.41	0.409	3.24	-41.20	0.54	-2.41	-10000	-10000	
54.42	0.809	32.48	24.62	31.69	25.82	-10000	-10000	1	-5.37	0.393	0.51	-41.56	-100.00	-5.37	-10000	-10000	
137.93	0.351	31.10	24.46	30.02	26.09	-10000	-10000	1	-0.89	0.582	6.22	-47.77	-100.00	-0.89	-10000	-10000	
141.59	0.580	32.34	27.10	30.77	27.84	17.79	-10000	7	-1.08	0.548	6.01	-44.66	-100.00	-1.08	-10000	-10000	
145.45	0.481	31.10	25.05	29.85	26.64	15.17	-10000	6	-2.87	0.433	2.91	-41.92	-100.00	-2.87	-10000	-10000	
51.61	0.818	30.55	26.26	28.51	27.14	13.74	-10000	6	-4.30	0.562	0.17	-45.91	-100.00	-4.30	-10000	-10000	
-10000	-10000	29.22	25.33	26.88	26.95	12.45	-10000	0	-4.94	0.403	0.61	-40.72	-100.00	-4.94	-10000	-10000	
50.31	1.043	29.76	26.69	26.75	28.26	-10000	-10000	0	-1.93	0.510	-6.48	-42.84	-100.00	-8.41	-10000	-10000	
51.12	0.631	27.87	23.27	25.93	26.75	10.15	-10000	1	-6.29	0.452	-4.40	-42.40	-100.00	-10.68	-10000	-10000	
50.79	0.855	26.75	21.16	25.31	25.25	10.83	-10000	1	-6.85	0.400	-1.33	-42.33	-100.00	-8.17	-10000	-10000	
49.84	0.724	26.19	23.19	23.08	24.71	10.23	-10000	1	-2.92	0.532	3.23	-47.19	-100.00	-4.78	-10000	-10000	
50.31	0.812	26.76	23.76	23.65	25.80	-10000	-10000	1	-7.96	0.639	3.34	-50.60	-100.00	-7.96	-10000	-10000	
50.00	0.780	27.87	25.56	23.95	26.66	-10000	-10000	0	0.78	0.496	8.14	-43.95	-100.00	-2.90	-10000	-10000	
51.28	0.768	27.40	24.86	23.77	25.57	-10000	-10000	1	4.55	0.570	6.06	-47.80	-100.00	-2.30	-10000	-10000	
51.12	0.879	27.72	25.20	24.07	25.97	10.95	-10000	0	-0.40	0.570	5.16	-47.40	-100.00	-2.75	-10000	-10000	
50.47	0.721	26.87	23.81	23.80	25.14	10.41	-10000	1	-2.29	0.582	3.01	-48.72	-100.00	-4.00	-10000	-10000	
50.16	0.859	25.58	22.46	22.60	23.54	11.33	-10000	1	0.69	0.619	4.53	-51.93	-100.00	-1.93	-10000	-10000	
50.79	0.618	25.55	22.33	22.55	23.50	-10000	-10000	1	-3.82	0.645	1.82	-53.20	-100.00	-3.82	-10000	-10000	
50.63	0.946	25.12	22.87	21.09	23.64	-10000	-10000	1	2.09	0.492	6.64	-46.83	-100.00	-1.03	-10000	-10000	
51.61	0.737	26.26	24.61	21.07	25.12	-10000	-10000	1	11.46	0.546	4.83	-47.30	-100.00	0.42	-10000	-10000	
50.00	0.539	24.72	21.68	21.59	22.89	-10000	-10000	1	6.03	0.505	1.03	-48.03	-100.00	-3.24	-10000	-10000	
-10000	-10000	25.69	23.57	21.53	24.53	-10000	-10000	1	2.30	0.533	1.65	-47.40	-100.00	-4.18	-10000	-10000	
-10000	-10000	26.14	24.36	21.09	25.02	-10000	-10000	1	2.93	0.463	-3.24	-44.49	-100.00	-4.51	-10000	-10000	
60.15	0.481	24.53	22.45	19.81	23.11	-10000	-10000	1	1.43	0.537	1.72	-48.97	-100.00	1.43	-10000	-10000	
62.99	0.471	21.67	17.85	19.03	19.23	-10000	-10000	1	2.78	0.519	7.04	-52.19	-100.00	2.78	-10000	-10000	
49.23	0.800	21.13	16.95	18.65	18.14	-10000	-10000	1	3.62	0.517	3.49	-53.21	-100.00	3.62	-10000	-10000	
50.47	0.952	20.44	15.83	18.39	16.85	-10000	-10000	1	4.25	0.478	4.62	-53.15	-100.00	4.25	-10000	-10000	
50.79	0.882	20.45	16.09	18.14	16.73	-10000	-10000	1	6.22	0.421	5.18	-51.47	-100.00	6.22	-10000	-10000	
50.63	0.797	21.08	17.19	18.51	16.94	11.82	-10000	1	5.51	0.583	3.27	-56.96	-100.00	5.51	-10000	-10000	
49.38	0.871	19.95	15.12	17.87	16.44	-10000	-10000	1	2.04	0.473	1.72	-53.39	-100.00	2.04	-10000	-10000	
-10000	-10000	19.78	14.45	17.93	15.82	-10000	-10000	1	0.58	0.546	0.19	-56.60	-100.00	0.58	-10000	-10000	
145.45	0.330	21.41	18.62	17.90	19.25	-10000	-10000	1	11.18	0.291	8.93	-45.43	-100.00	11.18	-10000	-10000	
140.35	0.755	26.37	25.41	18.88	21.17	23.59	144.14	13	17.37	0.612	4.77	-53.98	-100.00	17.37	49.68	-10000	
139.13	0.789	29.27	26.80	25.57	19.16	26.40	140.28	12	11.71	0.541	1.82	-53.07	-100.00	11.71	49.21	-10000	
140.35	0.896	30.06	28.66	24.24	21.44	28.29	140.28	12	11.04	0.484	2.32	-48.76	-100.00	11.04	49.21	-10000	
141.59	0.908	33.20	31.69	27.84	24.84	31.29	141.59	12	9.66	0.571	0.10	-48.57	-100.00	9.66	49.37	-10000	
141.59	0.943	33.24	32.19	26.44	24.83	31.91	144.14	13	10.80	0.703	-0.40	-54.96	-100.00	10.40	49.68	-10000	
